omset,tahun_berdiri
17598582,2005
15480675,2019
17858782,2014
16090632,2016
17332940,2001
16323298,2015
16128790,2023
16670357,2019
17264792,2011
15066483,2002
15416298,2001
16894703,2005
17508732,2005
15688444,2019
15954307,2003
17701766,2009
16198097,2019
15597392,2002
15454421,2000
15947220,2008
17689607,2024
16313313,2022
15617223,2018
17676204,2017
16997555,2019
15263517,2010
16083751,2008
16785270,2024
17954028,2006
15142849,2003
17329654,2024
15126502,2005
17765852,2012
16725366,2015
15174504,2001
15532832,2020
16144608,2019
17013697,2017
16214894,2001
15949034,2012
17443142,
17811205,2005
17180360,2008
15447208,2008
15583423,2009
16571267,2005
16942216,2000
17505884,2002
15705874,2001
17999516,unknown
16493032,2016
15787525,2003
15885091,2000
16526924,2011
17366565,2015
16204324,2012
15202450,2002
16472856,2019
15219957,2005
16223952,2015
17614977,2010
17500140,2012
15992592,2000
17601569,2000
17310951,2013
17215797,2021
16223738,2008
16856168,2021
16036488,2017
16048797,2014
15769207,2001
15991891,2001
17413938,2020
15709455,2000
15084483,2004
15457238,2023
15500358,2008
16143515,2022
15179604,2017
16173013,2011
16740333,2013
17660589,2004
15817068,2019
15055489,2018
15642914,2022
16561139,2001
17462508,2003
16451956,2007
16847485,2001
16641383,2020
15286857,2005
16458441,2014
16364009,2007
15650934,2011
15934920,2017
15050858,unknown
15280149,2009
17718119,2008
17276007,2010
17926253,2007
15862326,2001
16778236,2008
15814783,2014
15804988,2008
15612307,2005
17742113,2013
15468302,2007
15284184,2014
17594350,2018
15053423,2014
15788309,2022
15191682,2015
16794806,2014
17636982,2004
15531547,2010
17085202,2004
15502908,2022
16853788,2016
17266094,2017
17246869,2009
16848415,2014
16726261,2020
17358965,2005
16449104,2015
15361837,2011
16639365,2005
16504923,2005
16228025,2011
15978058,2014
17678415,2001
17471702,2024
17547895,2012
16949318,2011
16752161,2002
16161486,2024
16272066,2023
15224828,2013
16515222,2000
17377467,2014
15263459,2010
17234536,2005
15416112,2024
17831128,2019
17346767,2017
16042750,2004
16103401,2011
15344491,2011
17161724,2020
17741538,2017
15495099,2014
17538173,2001
15413088,2007
15140943,2014
16751985,2024
16368690,2016
16990312,2005
15151519,2021
17811493,2022
17161645,2005
16537948,2013
16051525,2016
15614872,2005
15905915,2019
17542556,2000
16330722,2015
15692133,2005
16323508,2018
16388855,2003
16187316,
17713796,2023
17830311,2002
15144470,2010
17663953,2019
17353373,2018
15916336,2023
15674171,2018
17895956,2015
16623564,2018
16401266,
15079313,2018
17614618,2020
17617818,2019
16229735,2013
16658743,2011
15515951,2000
17310561,2010
15901454,2010
17955682,2022
16614755,2021
16712656,2016
17226855,2009
17037478,2003
17797074,2024
15638377,2022
16854815,2018
15576687,2022
17575297,2013
16352021,2016
15715150,2020
17204172,2016
15865191,2019
16187820,2017
16048414,
16292934,2017
16551634,2021
17422141,2023
15579410,2024
17123947,2005
16080483,2018
17351001,2018
17332187,2018
15591473,2012
15793532,2018
15303910,2011
16223790,2024
17493079,2003
15194312,2014
16016847,2001
16948144,2022
16978806,2014
15598777,2019
15108554,2003
17203291,2020
17389207,2016
17312198,2021
17694954,2014
16280542,2019
16275685,2007
17246932,2022
16018729,2013
15978604,2009
17038269,2013
15785340,2000
17782453,2024
17895867,2013
15067996,2024
17678777,2016
15228542,2007
15762948,2013
16888714,2016
17333829,2023
17174392,2016
15166557,2009
15558198,2017
16599746,2002
17529024,2009
17671930,2010
16709794,2019
16692481,2015
15418980,2016
15218135,2023
16907556,2014
15520136,2017
17485233,2008
15086308,2019
15970058,2005
17004042,2012
16849227,2008
17523147,2015
16519128,2000
17548310,2002
16063231,2021
15402988,2022
16615547,2013
15648514,2024
15117003,2003
15119043,2022
15816910,2014
15905248,2014
17064221,2007
16683504,2004
17144169,2009
17445376,2009
17797566,2017
15703928,2012
16051712,2012
16617404,2018
16334999,2015
17148075,2016
16762935,2022
16080675,2022
16558454,2014
16471365,2016
17890711,2009
17388098,2023
15144056,2019
17947184,2007
15348817,2024
15001453,2013
16908531,2000
17583461,2023
17333279,2012
16643317,2017
16270906,2003
16874276,2003
15690138,2014
15650585,2001
17124816,2011
15761183,2000
16767532,2013
15779007,2017
16207571,2019
16985422,2001
15337046,2014
15864037,2000
17009193,2019
16266269,2023
17278411,2023
16983522,2013
17605804,2016
17759249,2004
17675515,2008
16176461,2020
17967301,2020
17082310,2005
15722588,2023
16979486,2022
15636105,2013
17522927,2014
16874437,2022
15739946,2016
17374931,2001
15824403,2004
17364461,2004
15932750,2009
15235438,2012
15525020,2019
15832857,2007
16122720,2007
13707743,2023
17060131,2024
15560731,2013
15160662,unknown
17309752,2011
16925301,2015
17971149,2014
15650457,2012
16594218,2012
17857018,2007
17310647,2003
15706656,2013
17991519,2015
15476613,2015
16559727,2007
17894687,2001
15695485,2019
17012047,2010
16815792,2010
17503437,2000
16626816,2020
17483998,2010
17274305,2022
15512815,2003
15627499,2001
16531382,2019
15956447,2021
16949735,2008
17193744,2010
15016865,2004
15111037,2009
16082040,2008
17806182,2002
16379292,2002
17879953,2003
15198582,2014
17916080,2015
16179766,2015
15555937,2014
16356588,2017
15065524,2012
15561243,2011
16432869,unknown
17587280,2012
17038706,2023
16005156,2003
17035499,2023
16456386,2021
15980024,2011
16393805,2004
16304745,2024
17709840,2001
15069875,2007
16331847,2024
17172392,2023
15307638,2004
16549685,2007
17351601,2014
16264342,2017
16720291,2011
16828148,2008
17952481,2001
17126006,2000
16011483,2020
17685553,2014
15651731,2009
17156254,2019
16164897,2018
15426845,2010
17647074,2019
17263751,2012
15942161,2001
15629873,2000
15404299,2021
17182324,2002
17894427,2009
16826854,2021
16848281,2016
17624326,2010
8691085,2005
15635679,2017
17007883,2014
16680798,2004
16907654,2012
17575788,2021
15920677,2002
17322430,2014
15942947,2009
15369287,2004
15236636,2022
15637727,2019
15074453,2001
16806187,2003
15233284,2012
17343977,2009
15449011,2017
15558506,2019
17142518,2000
17690915,2022
15210558,2011
15629911,2012
16357723,2003
17965517,2005
17443165,2008
16796923,2004
15090611,2013
17475581,2001
15097492,2017
17204287,2015
16124854,2008
16808598,2020
17930733,2023
16920408,2020
16912333,2001
16228054,2019
17818286,2003
15766808,2014
17807722,2014
15871164,2004
17261152,2008
15784719,2000
15751691,2015
15482945,2022
17443299,2023
15153014,2013
8268022,2023
16160365,2009
15114873,2006
17708103,2015
16426778,2010
17282628,2007
15980715,2000
15941120,2006
15624962,2005
16126354,2010
15106972,2017
16358959,2019
16525329,2007
16239939,2015
15833856,2016
15742425,2020
15278527,2003
16183462,2014
15918531,
15936414,2000
16261164,2015
15088432,2005
17833186,2017
16006521,2004
17589754,2024
17872402,2009
15553774,2016
15692864,2022
17025170,2018
16190829,2016
15968281,2022
17863720,2009
15646660,2006
17229450,2005
15944062,2008
17587638,2010
16827160,2011
15426679,2017
17118167,2005
17923539,2011
15870417,2010
16275062,2015
15505691,2001
16799313,2017
16933845,2022
16917262,2012
15481139,2011
15525180,2019
16509210,2023
15466346,2012
15685919,2014
15492043,2020
17457566,2006
16862451,2001
15212970,2009
16094159,2017
12751380,2018
4532973,2004
3932717,2023
5629237,2015
6954660,2008
7365571,2011
3661903,2023
11534668,2017
9185467,2020
3573862,2012
11451923,2002
12178271,2019
11435610,2002
13615755,2002
12539720,2014
5676041,2017
9827060,2002
5168192,2009
13943658,2010
4307139,2007
3861654,2007
11164840,2009
5184327,2020
3825810,2024
6059586,2000
12577056,2016
10418761,2012
12683883,2006
12434851,2018
5649156,2013
5631929,2006
15702281,2020
12435841,2016
16222558,2014
13294809,2004
13626569,2010
15327439,2000
12917790,2011
18150617,2015
20323391,2000
17195873,2021
20647756,2016
12505656,2015
20160023,2014
18065258,2021
13308385,2018
19777202,2022
19606587,2001
20331187,2015
15205280,2006
18361386,2020
19173025,2012
17254867,2000
19441847,2022
16354684,2009
19470045,2022
18649857,2009
20757028,2019
17928823,2011
14911333,2008
18212299,2022
19354405,2023
17428368,2013
13714877,2005
18280948,2004
18680048,2011
20763833,2014
13445034,2001
16576171,2000
14625533,2022
16077302,2002
19779110,2002
15045474,2021
17112266,2013
20659892,2024
18036365,2011
15723563,2015
16200503,2012
13313874,2003
14018262,2005
12533531,2024
12910306,2004
17844547,2005
15510661,2021
20525124,2006
15283206,2020
18059222,2019
18182782,2007
18843614,2023
14127627,2019
16806292,2009
18602063,2009
17596359,2020
20320055,2019
15130190,2010
17497599,2000
15926298,2017
18777823,2024
19742908,2010
17686245,2011
20011286,2009
13638330,2016
13189363,2005
19302491,2013
20076776,2017
17362066,2002
20530129,2006
16293863,2009
16943084,2011
17977756,2007
18218968,2012
19310033,2023
17225067,2023
12355287,2003
15618848,2013
16629619,2022
16140531,2007
20449342,2002
18627378,2004
17554648,2000
14210944,2011
12828438,2004
20741074,2012
15139026,2006
16760882,2022
17542566,2021
15934208,2009
15559479,2017
17118563,2023
19237851,2004
17601819,2011
15635310,2010
12941603,2018
16695425,2008
15511714,2023
15877095,2010
20331024,2011
17787062,2006
16713495,2020
19560550,2006
14724128,2023
17627590,2009
15292617,2023
20443786,2007
18085703,2024
19885918,2012
19538591,2005
16888428,2006
18535850,2009
18887264,2008
12432662,2002
16065063,2021
13088260,2010
16146395,2009
14951276,2013
17115762,2003
16878285,2001
19323686,2020
16221884,2014
19287041,2019
13817009,2003
13883061,2023
18704014,2002
13002793,2022
14652945,2013
16914032,2009
14982251,2009
12835452,2004
16968042,2010
19900811,2012
14446616,2019
11820005,2013
20108042,2002
18782452,2002
13080548,2022
18534316,2020
14448243,2012
14314370,2020
16895266,2011
19771322,2022
14196155,2007
12811771,2021
15500622,2014
12373920,2013
16918377,2007
20432992,2002
20062652,2022
19969007,2017
14223921,2011
20285589,2006
17690019,2007
17999192,2002
17467752,2012
16004427,2004
20381488,2015
16802603,2019
14333266,2017
15311715,2017
19716692,2004
14113787,2009
20273380,2004
13320933,2001
19502925,2007
13178853,2000
6473231,2018
14274911,2017
9616356,2014
8361569,2013
6021215,2005
8158134,2006
11004578,2021
9560313,2003
5410160,2001
13366654,2015
11384095,2003
6562631,2024
4310541,2001
7450950,2022
8063937,2019
5408829,2012
5834765,2002
5686573,2008
10202240,2018
12642677,2020
11099394,2008
11282471,2010
9508698,2002
9358687,2009
10831256,2008
10393059,2005
7033689,2006
9252385,2023
4128992,2020
3934271,2013
13335450,2010
4590312,2017
13326787,2006
3576489,2006
8102363,2012
6448068,2015
9337675,2011
5455473,2001
6672166,2006
10932344,2018
12740942,2009
10135580,2009
13049564,2005
12486988,2024
5072706,2019
11242507,2011
8152966,2000
5988822,2003
12809971,2012
10408551,2018
3426192,2004
6305882,2022
7252058,2023
5735677,2018
8178625,2020
13606405,2011
14194299,2023
12167555,2006
11803026,2020
7472011,2023
14053505,2021
6808699,2006
5868825,2018
8472005,2012
11216799,2015
14371102,2001
12603349,2017
11110724,2009
7973375,2001
8196130,2001
12343474,2006
12617713,2000
3721787,2003
8269440,2006
10143103,2017
10310334,2024
6440050,2020
6876732,2016
6459215,2011
9777793,2001
10881822,2011
11338619,2016
4999540,2020
6739183,2007
9361344,2015
11763305,2006
8146167,2002
5256442,2020
5935087,2005
14333460,2001
12268996,2011
7456369,2017
12580883,2013
9920022,2005
6518207,2001
5361579,2022
5746961,2020
4269724,2021
7004732,2015
10671332,2017
3507708,2001
3685051,2001
14461448,2012
9181919,2020
10525759,2021
7487178,2019
9572989,2012
7968361,2022
5976751,2012
9082444,2005
14585836,2023
11851440,2015
6862938,2001
12628839,2019
10242727,2009
4109874,2015
9712531,2019
11580440,2010
5066080,2017
3543708,2011
9180770,2021
6863984,2010
4786642,2015
3595376,2014
9217341,2000
5991731,2007
10840016,2023
9457587,2024
3545197,2008
13486861,2010
4325897,2006
4218119,2011
6349021,2006
7976089,2005
9055453,2013
9483767,2003
4289322,2021
9183384,2012
12718465,2015
8899036,2001
3378772,2010
8929122,2000
11097917,2023
5589955,2013
10137586,2023
11112319,
4546583,2024
12061967,2008
6536753,2023
11500031,2021
10202302,2022
6586122,2003
7154578,2023
7511584,2000
7016919,2023
5397660,2012
9355502,2017
6654264,2006
11232724,2007
10748518,2003
10507181,2019
4012115,2013
13636969,2009
7991243,2006
5713182,2006
13716487,2013
4464375,2010
4909370,2024
14437405,2018
13922869,2011
10498477,2007
11200998,2019
13914047,2004
11771148,2006
5903207,2019
5432174,2016
9040365,2012
8888075,2007
58516414,2000
6678542,2010
5141765,2000
4675337,2012
9760131,2013
12293154,2020
6240991,2000
6410519,2013
12894671,2009
13638850,2023
11141549,2002
7902184,2020
3540663,2019
4541418,2002
5794094,2024
6778198,2017
10500933,2023
4786501,2018
5668211,2005
6825149,2001
4292501,2019
6150763,2003
8900565,2001
6056298,2019
8274536,2002
3713471,2017
7318668,2017
13508302,2017
9592542,2004
3987217,2004
13378078,2014
3390257,2007
7786969,2001
5380296,2007
7844117,2005
9143052,2018
11139338,2010
7219177,2020
14624303,2003
9683886,2020
12172834,2021
12117120,2019
12733178,2009
6897528,2007
7898723,2017
5624985,2019
13822641,2024
12727184,2017
6916043,2012
7615653,2001
12377415,2009
11456452,2016
11195890,2016
13478887,2012
6616802,2007
7097749,2013
14125162,2002
11870664,2011
9588728,2000
8787670,2014
7862241,2012
3672798,2001
7850957,2003
8619405,
5740383,2006
4123288,2009
6012286,2022
12938838,2024
4523202,2012
13795085,2024
10001041,2020
11011506,2013
9124013,2007
4326567,2007
7466652,2017
3859608,2015
12591570,2016
13770266,2006
13463702,2009
11606197,2011
4827450,2021
11625911,2004
12028011,2019
7171376,2009
4494070,2004
9236477,2001
10583743,2004
5328065,2006
7216922,2015
11394075,2014
11940073,2000
8116957,2017
6917702,2018
5404851,2024
4639994,2023
5502487,2000
14202720,2008
10169109,2009
8997645,2009
7563084,2014
11798183,2006
4500454,2024
7784573,2020
7122382,2020
4079882,2000
11438029,2006
6838121,2023
4511774,2000
7565913,2004
8474524,2022
9418448,2018
12085527,2017
12169949,2013
10485815,2000
4714373,2010
13684591,2010
5447440,2002
8867158,2023
14045933,2002
5308476,2018
7762242,2003
9946142,2002
7769328,2002
8471758,2012
4070854,2010
5634344,2018
10001097,2013
5987714,2017
8144574,2019
11910069,2018
13115387,2024
5244481,2019
4400967,2020
11022229,2010
8518454,2015
10557526,2021
8390504,2009
14469413,2020
7632120,2006
7491023,2004
9649714,2000
9049049,2007
8326145,2023
9107646,2012
9388573,2019
9926395,2005
8179267,2016
8470574,2014
8566470,2024
9334727,2014
8943451,2005
9250638,2006
9705950,2000
9118017,2010
8215753,2012
9487308,2012
8929285,2019
8574769,2015
8278463,2022
12930760,2003
8363619,2015
9413724,2016
10090077,2015
10486572,2002
9078344,2020
7218521,2002
14452134,2005
10921695,2023
3833493,2006
11505733,2006
12981909,2012
7063041,2002
14463478,2015
10298454,2010
14237505,2024
7929664,2019
6032061,2007
6886715,
13969852,2013
4458512,2009
11827399,2000
8645586,2018
3629961,2024
8738188,2001
6399559,2018
6735563,2024
11033558,2021
14419081,2006
7470366,2009
11676099,2005
4249463,2014
4745339,
10642114,2016
5542000,2000
14214677,2022
13464680,2006
6728444,2008
13017244,2008
12225395,2018
13293820,2020
11717440,2016
6333592,2006
7546829,2013
13355105,2006
6039631,2024
10810317,2024
7522273,2016
4324042,
8293912,2020
14302755,2019
7762264,2003
11313762,2005
10873297,2005
6104122,2008
14218464,2011
9853499,2002
6633189,2008
4278366,2012
11170544,2002
7867721,2009
13167844,2021
12164530,2009
7079132,2022
8577866,2005
7654189,2023
12309213,2005
8488605,2015
5522966,2014
9967397,2014
7101252,2002
11929127,2001
7925347,2014
14551187,2018
7626886,2001
6815274,2019
6838679,2020
4296811,2002
13157859,2000
7529015,2016
11608987,2001
12397939,2007
13214049,2022
7809102,2015
10254133,2022
8684703,2001
9958771,2018
12949997,2000
13000491,2006
12675637,2021
12256097,2000
5476855,2004
4722393,2017
5815370,2005
4395517,2002
8717524,2017
6883754,2002
8597802,2015
8426874,2014
6593858,2001
7243250,2002
14022575,2004
11277006,2007
8893813,2008
9671076,2010
3609344,2013
12313023,2004
13354489,2021
6941141,2017
5013426,2017
10614990,2016
13287955,2008
23009881,2023
23566158,2014
25818664,2017
22316900,2015
20291726,2017
27115777,2000
27820502,2010
20904047,2006
21474219,2009
25261796,2008
26702756,2020
20364927,2006
23588152,2016
20901725,2002
23123687,2002
24054278,2009
26603176,2019
24746036,2000
26528089,2014
23021816,2020
22125917,2008
26912530,2008
24317118,2021
20931992,2006
22216405,2009
24050307,2012
20701197,2020
24092941,2007
23101388,2016
23952034,2000
23405758,2013
24707070,2014
22670871,2013
24859396,2007
25141117,2012
24313874,2004
23898202,2003
22745726,2015
24040043,2009
24588429,2011
20096315,2010
27542885,2022
22099786,
25395731,2013
27074224,2002
20263257,2024
20584218,2006
27003872,2013
27272636,2013
27805232,2000
24076227,2017
23474516,2020
20173738,2001
27071451,2011
20107290,2013
24714565,2017
25768284,2021
23459611,2012
20646585,2012
26571508,2005
20103689,2024
21051302,2021
22547396,2001
24436925,2000
27341367,2011
26779219,2021
22380527,2004
23868416,2010
23979889,2007
26872145,2020
27149104,2023
24868557,2001
20209307,2005
27787193,2021
22295863,2005
20867081,2022
21932743,2014
20326451,2001
21875214,2004
27796312,2006
23673350,2018
23025370,2004
54455975,2021
22320061,2014
27610502,2015
21981312,2002
20087835,2014
22175537,2007
26570874,2022
21471523,2015
26430865,2014
24510315,2010
24214289,2016
26670437,2004
23770830,2015
26663364,2018
21367506,2008
24246745,2019
24291011,2011
23946743,2010
23645755,2001
20072297,unknown
25211196,2016
25914451,2000
25839178,2006
20194262,2003
21958995,2021
23609528,2003
22486754,2014
24471394,2022
23550099,2024
21818338,2024
22026690,2003
27129638,2019
27364020,2002
23550500,2018
23249121,2020
22698311,2019
21468364,2014
25686575,2011
21000887,2000
20910453,2004
23387215,2014
24572285,2005
26561807,2001
24914013,2000
20479036,2008
27174147,2010
27694258,
