id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,Unnamed: 14,Unnamed: 15,rand_num,omset_outlier,omset_trim,Unnamed: 19,aset_baru,aset_baru_2,efficiency,aset_sim,total_tk_est,total_tenaga_kerja,lama_usaha,lama_usaha_mod
28828663,UD. Xenia Paningrat Najwa,Makanan & Minuman,1.0,1.0,8695094,8596465,Website Sendiri,270,Belum Terdaftar,2024.0,19534926,147000000,270,,,0.184689717,8596465,8596465,,2654110,3696479.95,1.1257484584285975,11248347.589596342,2.0,2.0,0.0,-0.07228616619388628
28828664,UD. Wira Gatra,Makanan & Minuman,1.0,1.0,5510746,9207275,Shopee,983,Belum Terdaftar,2023.0,20190908,306000000,983,,,0.619319796,9207275,9207275,,10973999,5510745.884,1.1100689259778684,9743271.919928707,2.0,2.0,1.0,0.9344321944652331
28828665,UD. Jay Wiyata,Makanan & Minuman,1.0,1.0,6409798,8546397,Bukalapak,860,Belum Terdaftar,2022.0,-1701818,477000000,860,,,0.546663975,8546397,8546397,,1917879,6409797.75,1.0020474758789946,12425504.255600717,2.0,2.0,2.0,1.8497640459569549
28828666,UD. Lono Senopati,Makanan & Minuman,2.0,2.0,4953672,9205341,Bukalapak,628,Belum Terdaftar,2016.0,13740666,270000000,628,,,0.53673007,9205341,9205341,,14308567,4953671.869,0.9104331048033938,4626827.327457718,4.0,4.0,8.0,8.254833636137711
28828667,UD. Via Wijapranata Yusuf,Makanan & Minuman,0.0,1.0,4316969,8464645,Website Sendiri,720,Belum Terdaftar,2019.0,37995155,465000000,720,,,0.308210271,8464645,8464645,,6632016,4316968.95,0.5677078751806717,16063283.05357701,1.0,1.0,5.0,4.68284840840804
28828668,UD. Krisna Segar,Makanan & Minuman,2.0,2.0,3026701,9909421,Shopee,977,Belum Terdaftar,2017.0,-6337691,321000000,977,,,0.715407497,9909421,9909421,,7304270,3026700.724,0.845135652415745,10436655.965449916,4.0,4.0,7.0,7.026376693149734
,UD. Pasha Atma,Makanan & Minuman,2.0,2.0,4688659,8014192,Tokopedia,589,Belum Terdaftar,2015.0,8775945,348000000,589,,,0.944213341,8014192,8014192,,13238579,4688658.692,0.8718954085323352,13582634.616215065,4.0,4.0,9.0,8.966574525597176
28828670,UD. Vidi Warna,Makanan & Minuman,5.0,3.0,3860077,9077897,Lazada,15,Belum Terdaftar,2024.0,-387145,,15,,,0.204997845,9077897,9077897,,10831487,3860077.436,0.7254878835033679,16378813.54981882,8.0,8.0,0.0,0.04104980687402848
28828671,UD. Gusti Sanjaya,Makanan & Minuman,2.0,2.0,10992818,9768923,Website Sendiri,901,Belum Terdaftar,2018.0,19366444,114000000,901,,,0.067871942,9768923,9768923,,6701407,10992818.45,0.9375227219670685,10502021.510645015,4.0,4.0,6.0,5.640448158155116
28828672,UD. Pandu Adhi,Makanan & Minuman,4.0,3.0,6027997,9658836,Lazada,878,Belum Terdaftar,2020.0,25122363,291000000,878,,,0.972530543,9658836,9658836,,12156421,6027997.352,1.1754139021602734,12056468.76956357,7.0,7.0,4.0,4.139009134672068
28828673,UD. Zulkarnaen Agastya,Makanan & Minuman,1.0,2.0,8871142,9223494,Lazada,915,Belum Terdaftar,2018.0,32973220,309000000,915,,,0.7053354,9223494,9223494,,5452251,8871141.996,2.126493460539119,8795205.704817627,3.0,3.0,6.0,5.610817595765661
28828674,UD. Qanitah Nusa,Makanan & Minuman,1.0,2.0,8515639,9645543,Lazada,827,Belum Terdaftar,2015.0,30357587,114000000,827,,,0.112929531,9645543,9645543,,9357907,8515639.277,1.072327076869887,9180980.257677501,3.0,3.0,9.0,9.022264449919211
28828675,UD. Wira Kamajaya,Makanan & Minuman,3.0,3.0,8733005,9336706,Website Sendiri,517,Belum Terdaftar,2021.0,23568479,408000000,517,,,0.169403781,9336706,9336706,,6930227,8733005.415,1.1085137523744981,14602558.984564215,6.0,6.0,3.0,2.812408167349994
28828676,UD. Anisa Galuh,Makanan & Minuman,2.0,3.0,6171224,9168424,Tokopedia,890,Belum Terdaftar,2023.0,35976338,177000000,890,,,0.687544441,9168424,9168424,,15292741,6171223.713,0.9706606408131095,9367197.514105348,5.0,5.0,1.0,0.8504406743380682
28828677,UD. Iqra Abadi,Makanan & Minuman,4.0,3.0,7880704,9944467,Bukalapak,261,Belum Terdaftar,2024.0,-2149028,126000000,261,,,0.570747193,9944467,9944467,,7522974,7880703.67,0.46416811010154385,20887976.422254514,7.0,7.0,0.0,0.19072198551901787
28828678,UD. Ucup Jatiwangi,Makanan & Minuman,1.0,1.0,5444706,8579140,Shopee,407,Belum Terdaftar,2013.0,43864242,435000000,407,,,0.309648042,8579140,8579140,,9648543,5444706.475,0.9894504903789997,10835292.162364494,2.0,2.0,11.0,11.38870903450247
28828679,UD. Desi Tirta,Makanan & Minuman,2.0,2.0,8951168,8460214,Bukalapak,534,Belum Terdaftar,2021.0,12245570,270000000,534,,,0.256657929,8460214,8460214,,2279647,8951168.315,1.0243846429589387,7374348.661330232,4.0,4.0,3.0,2.9802800507853155
28828680,UD. Lukita Panji,Makanan & Minuman,2.0,1.0,5035744,8098297,Shopee,633,Belum Terdaftar,2024.0,31172085,378000000,633,,,0.254314128,8098297,8098297,,7004331,5035743.709,2.678606897466104,3236673.618806264,3.0,3.0,0.0,0.13561137132620005
28828681,UD. Okta Tejakencana,Makanan & Minuman,1.0,3.0,5345591,8408877,Bukalapak,883,Belum Terdaftar,2015.0,21437147,294000000,883,,,0.483441533,8408877,8408877,,2537006,5345590.667,0.9259413475577577,12605021.965521356,4.0,4.0,9.0,8.79876644382056
28828682,UD. Farhan Sukarela Qomar,Makanan & Minuman,1.0,1.0,3799893,8492996,Website Sendiri,265,Belum Terdaftar,2024.0,17263737,324000000,265,,,0.832836249,8492996,8492996,,8793251,3799892.729,1.128194917030121,7575998.082810451,2.0,2.0,0.0,0.04320428739846072
28828683,UD. Qamar Bahagia,Fashion,2.0,3.0,5717637,9859828,Website Sendiri,895,Belum Terdaftar,2024.0,40706670,306000000,895,,,0.38043271,9859828,9859828,,12476011,5717637.417,0.9862112400911891,5760139.177188567,5.0,5.0,0.0,-0.32000848591353437
28828684,UD. Ina Sumirat,Perusahaan,1.0,3.0,2202573,8783534,Lazada,80,Belum Terdaftar,2022.0,5539681,309000000,80,,,0.199461478,8783534,8783534,,17498952,2202572.695,0.6265847646670326,14936408.22156944,4.0,4.0,2.0,2.280187176042763
28828685,UD. Lidya Cinta,Fashion,1.0,1.0,15749727,9144559,Shopee,414,Belum Terdaftar,2022.0,28765964,336000000,414,,,0.984681468,9144559,9144559,,7863808,4297942.73,1.5795328295315878,4048673.4195535425,2.0,2.0,2.0,1.964576492975291
28828686,UD. Balqis Sehat,Fashion,4.0,6.0,15221544,19784794,Tokopedia,,Belum Terdaftar,2015.0,22525142,249000000,746,,,0.453295993,19784794,19784794,,10638343,15221543.88,1.3509029396713066,16808785.22666471,10.0,10.0,9.0,8.889172822926978
28828687,UD. Alya Sukarela,Fashion,4.0,6.0,11636899,18680346,Website Sendiri,404,Belum Terdaftar,2024.0,-670351,294000000,404,,,0.360809395,18680346,18680346,,12649615,11636899.02,1.3721965524102393,15353936.564476812,10.0,10.0,0.0,0.010715174934800231
28828688,UD. Adinda Putra,Perusahaan,3.0,7.0,8541691,19487517,Shopee,15,Belum Terdaftar,2015.0,-5271923,144000000,15,,,0.994228367,19487517,19487517,,12780139,8541691.126,0.695061476510922,31715613.64182708,10.0,10.0,9.0,9.330356871979237
28828689,UD. Salwa Malam,Perusahaan,7.0,6.0,12827602,19172206,Website Sendiri,429,Belum Terdaftar,2012.0,4828573,93000000,429,,,0.236189435,19172206,19172206,,12223420,12827602.36,1.7526303635932767,13207934.854168339,13.0,13.0,12.0,12.221160946764002
28828690,UD. Vega Putra,Makanan & Minuman,5.0,4.0,15197156,18635056,Tokopedia,596,Belum Terdaftar,2021.0,28956304,273000000,596,,,0.894590512,18635056,18635056,,3769584,15197156.32,0.5707862828490838,35373655.27493778,9.0,9.0,3.0,2.7221802926407808
28828691,UD. Cipta Citra,Fashion,3.0,2.0,7742809,19579738,Shopee,576,Belum Terdaftar,2018.0,38584452,213000000,576,,,0.595521852,19579738,19579738,,8021456,7742809.33,1.264583523479318,13810409.379477229,5.0,5.0,6.0,6.21440083573013
28828692,UD. Farid Darma,Perusahaan,8.0,6.0,10108914,19228557,Lazada,43,Belum Terdaftar,2020.0,26365393,378000000,43,,,0.500775995,19228557,19228557,,18151559,10108914.07,2.401713042194456,10016150.434999969,14.0,14.0,4.0,3.9142885045746416
28828693,UD. Qais Sari,Makanan & Minuman,4.0,4.0,13379502,18740929,Shopee,487,Belum Terdaftar,2016.0,35862019,288000000,487,,,0.360413419,18740929,18740929,,14343388,13379502.07,0.6728623312615597,32773674.17416357,8.0,8.0,8.0,7.916011924358446
28828694,UD. Pandu Mulya,Perusahaan,2.0,2.0,8427685,18547759,Tokopedia,722,Belum Terdaftar,2021.0,31465579,204000000,722,,,0.375539714,18547759,18547759,,14177772,8427684.981,0.7973041201641006,21541467.10379249,4.0,4.0,3.0,3.20624732737865
28828695,UD. Vita Kalbu,Perusahaan,2.0,1.0,3941798,9024602,Lazada,848,Belum Terdaftar,2024.0,37077180,411000000,848,,,0.526836326,9024602,9024602,,19372926,3941798.185,1.0406656391232367,13171297.277178256,3.0,3.0,0.0,-0.03225560441026942
28828696,UD. Utha Mulya Tami,Perusahaan,3.0,3.0,12195815,8154823,Website Sendiri,951,Belum Terdaftar,2021.0,32076571,465000000,951,,,0.214955786,8154823,8154823,,9868023,5789924.33,0.8175932939792732,8600805.162236925,6.0,6.0,3.0,2.657977723690888
28828697,UD. Fitri Manunggal,Fashion,3.0,3.0,4102622,8301974,Lazada,814,Belum Terdaftar,2019.0,-1381265,453000000,814,,,0.265406583,8301974,8301974,,7683649,4102622.152,0.5378017009140004,13306940.1343343,6.0,6.0,5.0,4.797415498660895
28828698,UD. Rosa Nirbayu,Makanan & Minuman,1.0,1.0,4264723,8545101,Website Sendiri,965,Belum Terdaftar,2020.0,4190008,186000000,965,,,0.057674917,8545101,8545101,,8868358,4264723.027,1.0278047220800965,9054435.473960172,2.0,2.0,4.0,4.315696868011108
28828699,UD. Jodi Kinarya,Fashion,1.0,1.0,3606066,9763825,Tokopedia,923,Belum Terdaftar,2022.0,13821009,192000000,923,,,0.197277638,9763825,9763825,,11996909,3606066.472,0.6538211175590345,16723256.678653363,2.0,2.0,2.0,2.0735593193608093
28828700,UD. Marsel Indah,Makanan & Minuman,1.0,1.0,4595548,9479241,Bukalapak,570,Belum Terdaftar,2017.0,12311354,306000000,570,,,0.683735414,9479241,9479241,,14560428,4595548.121,1.2085689482122608,10122735.02393116,2.0,2.0,7.0,7.289771411502695
28828701,UD. Marsel Anggara,Makanan & Minuman,1.0,2.0,8238337,8752887,Bukalapak,102,Belum Terdaftar,2019.0,29666229,189000000,102,,,0.293936232,8752887,8752887,,13804306,8238336.764,0.6922765989971967,10239220.805711858,3.0,3.0,5.0,4.844121144498907
,UD. Fikri Saprahan,Perusahaan,1.0,0.0,4096367,9350282,Tokopedia,350,Belum Terdaftar,2024.0,41792436,309000000,350,,,0.434753967,9350282,9350282,,6983747,4096367.21,1.8588792679452895,6116414.412034294,1.0,1.0,0.0,0.15116355792681913
28828703,UD. Lono Pagi,Fashion,1.0,0.0,3307982,8599677,Website Sendiri,919,Belum Terdaftar,2024.0,17088413,363000000,919,,,0.762425593,8599677,8599677,,4413352,3307982.317,0.7310296077793259,10049901.123102631,1.0,1.0,0.0,0.22823343377971084
28828704,UD. Gracia Wening,Perusahaan,2.0,2.0,8333842,9939054,Lazada,793,Belum Terdaftar,2018.0,29246580,393000000,793,,,0.96064659,9939054,9939054,,6951277,8333841.668,0.8791281454020715,7583274.839736812,4.0,4.0,6.0,5.746312887214721
28828705,UD. Zahira Sehat,Makanan & Minuman,2.0,3.0,4850091,9055611,Website Sendiri,163,Belum Terdaftar,2021.0,24051416,183000000,163,,,0.753561091,9055611,9055611,,7141492,4850090.878,1.3845939045695632,4218424.172694914,5.0,5.0,3.0,2.6186555720840357
28828706,UD. Fahmi Paseban,Fashion,1.0,3.0,2414866,8694590,Bukalapak,126,Belum Terdaftar,2024.0,543379,309000000,126,,,0.278483319,8694590,8694590,,10869926,2414866.237,0.6111910243226826,12348399.747495886,4.0,4.0,0.0,0.10753629156354994
28828707,UD. Lutfi Prajurit Lukita,Fashion,1.0,1.0,7197904,9203978,Lazada,232,Belum Terdaftar,2014.0,-3376163,378000000,232,,,0.194691204,9203978,9203978,,8041865,7197904.011,1.0952514524446058,9707517.500825357,2.0,2.0,10.0,10.061508047364097
28828708,UD. Farhan Artha,Perusahaan,0.0,1.0,4312875,8471762,Shopee,316,Belum Terdaftar,2014.0,4223950,159000000,316,,,0.372370042,8471762,8471762,,10972105,4312874.653,1.68684024554224,7902801.098710137,1.0,1.0,10.0,9.631866413327565
28828709,UD. Vidi Siang Pasha,Fashion,1.0,1.0,7441493,8008070,Bukalapak,514,Belum Terdaftar,2016.0,38609446,78000000,514,,,0.379679866,8008070,8008070,,2815725,7441493.191,0.5257164427507018,11549662.772564966,2.0,2.0,8.0,7.9286325206994865
28828710,UD. Eni Lempung,Perusahaan,1.0,3.0,6443611,8772317,Tokopedia,596,Belum Terdaftar,2019.0,1603232,363000000,596,,,0.160096147,8772317,8772317,,3289074,6443610.609,1.0766491115944814,9027698.383794103,4.0,4.0,5.0,5.050733938001914
28828711,UD. Rian Trisaktiatma Elyas,Fashion,2.0,3.0,5168455,8466785,Lazada,361,Belum Terdaftar,2024.0,29854278,255000000,361,,,0.749598976,8466785,8466785,,16514105,5168454.691,1.1095484355128795,4689093.108281188,5.0,5.0,0.0,-0.2303392492919029
28828712,UD. Mega Kencana Qiana,Makanan & Minuman,2.0,2.0,7188498,9111915,Website Sendiri,867,Belum Terdaftar,2016.0,-1669961,117000000,867,,,0.064946805,9111915,9111915,,3144668,7188497.714,1.3671511862145365,8237605.519761515,4.0,4.0,8.0,7.677231714779468
28828713,UD. Mario Ayodya,Makanan & Minuman,1.0,3.0,5750103,9311148,Shopee,328,Belum Terdaftar,2024.0,38252975,138000000,328,,,0.129156988,9311148,9311148,,12303868,5750102.68,0.6097048542782607,13714739.674386716,4.0,4.0,0.0,0.2410375209900858
28828714,UD. Oki Bima,Perusahaan,3.0,2.0,2923333,8480894,Bukalapak,938,Belum Terdaftar,2023.0,6302389,270000000,938,,,0.665117105,8480894,8480894,,7978821,2923333.057,0.5896756463304363,11753980.764866129,5.0,5.0,1.0,1.340016345632462
28828715,UD. Isna Sunardi,Makanan & Minuman,1.0,2.0,4600758,9890766,Lazada,69,Belum Terdaftar,2016.0,-1271284,462000000,69,,,0.730515239,9890766,9890766,,11041195,4600757.639,1.2321697334099162,10026274.543803493,3.0,3.0,8.0,7.957994742214594
28828716,UD. Rangga Gandewa,Perusahaan,2.0,1.0,5538730,8361074,Bukalapak,686,Belum Terdaftar,2012.0,31920524,402000000,686,,,0.399320301,8361074,8361074,,9864406,5538730.383,1.1261377627890723,5957250.47779156,3.0,3.0,12.0,11.707177783183392
28828717,UD. Vina Lingga,Fashion,2.0,1.0,9398142,9655495,Tokopedia,916,Belum Terdaftar,2014.0,35150082,,916,,,0.171603484,9655495,9655495,,22013709,9398141.71,1.10538881310056,7945021.112024084,3.0,3.0,10.0,9.937036645082655
28828718,UD. Priska Utamaindah,Makanan & Minuman,3.0,4.0,2545197,8921136,Bukalapak,669,Belum Terdaftar,2020.0,9744598,150000000,669,,,0.129625656,8921136,8921136,,12583086,2545197.28,1.1486407465619746,2216716.758826157,7.0,7.0,4.0,3.823300867318267
28828719,UD. Habib Wicaksana Heri,Makanan & Minuman,2.0,2.0,4514153,9015917,Website Sendiri,726,Belum Terdaftar,2017.0,25734881,111000000,726,,,0.840565124,9015917,9015917,,4957621,4514152.768,0.7618467274311207,14200670.887036128,4.0,4.0,7.0,6.992401294818642
28828720,UD. Tasya Sejahtera,Makanan & Minuman,1.0,1.0,5062272,8328592,Website Sendiri,427,Belum Terdaftar,2024.0,26047820,504000000,427,,,0.631551381,8328592,8328592,,11668885,5062271.577,1.0973536174176814,9641977.909621747,2.0,2.0,0.0,-0.39278014610345846
28828721,UD. Barokah Jayengprana,Fashion,1.0,1.0,13395069,9249414,Tokopedia,709,Belum Terdaftar,2024.0,10872580,456000000,709,,,0.894586021,9249414,9249414,,4829149,6197107.38,1.1243768705082213,8239902.4096735185,2.0,2.0,0.0,0.293570897387076
28828722,UD. Yani Raharja Ulil,Makanan & Minuman,2.0,1.0,6251373,9086049,unknown,874,Belum Terdaftar,2016.0,5162809,75000000,874,,,0.057223826,9086049,9086049,,5344455,6251372.805,0.7514575433871442,8272281.649060357,3.0,3.0,8.0,7.646482823043454
28828723,UD. Vera Citra,Perusahaan,0.0,1.0,3554554,8006831,Shopee,323,Belum Terdaftar,2019.0,44001805,387000000,323,,,0.962550974,8006831,8006831,,637444,3554553.899,2.1092022690442533,6819564.794114053,1.0,1.0,5.0,4.943891199195234
28828724,UD. Xenia Manunggal,Makanan & Minuman,1.0,1.0,4870238,8581868,Lazada,692,Belum Terdaftar,2024.0,21906944,486000000,692,,,0.274124767,8581868,8581868,,14476924,4870237.535,1.2086852134365635,5434509.472448009,2.0,2.0,0.0,0.12891177710719692
28828725,UD. Ulya Jayeng,Makanan & Minuman,2.0,4.0,9500050,9862413,Bukalapak,205,Belum Terdaftar,2020.0,28874725,336000000,205,,,0.109722213,9862413,9862413,,10266776,9500050.031,0.6209396405956488,14749662.576371739,6.0,6.0,4.0,4.120917464374756
28828726,UD. Pandu Bijaksana,Fashion,3.0,3.0,13707979,9091405,Tokopedia,575,Belum Terdaftar,2018.0,22657029,276000000,575,,,0.775867534,9091405,9091405,,5091673,2818335.55,1.300334375677209,12771700.281138897,6.0,6.0,6.0,5.8385656211387715
28828727,UD. Agus Asmaralaya,Makanan & Minuman,2.0,3.0,6546894,8865877,Lazada,465,Belum Terdaftar,2017.0,16117877,306000000,465,,,0.929072733,8865877,8865877,,8488284,6546893.761,0.6771430909314795,11333971.668827396,5.0,5.0,7.0,6.999656570932365
28828728,UD. Halimah Agastya,Perusahaan,2.0,3.0,2596229,8408148,Tokopedia,123,Belum Terdaftar,2018.0,23411396,234000000,123,,,0.716678231,8408148,8408148,,7298923,2596229.399,1.370031649635596,7992717.431681566,5.0,5.0,6.0,5.997524089820061
28828729,UD. Jay Kusen Umi,Makanan & Minuman,3.0,3.0,12485740,19720189,Tokopedia,453,Belum Terdaftar,2018.0,13093020,264000000,453,,,0.099005456,19720189,19720189,,8325970,12485740.06,1.5895297719861439,13811534.29767264,6.0,6.0,6.0,5.705010240689117
28828730,UD. Qira Wiraatmaja,Perusahaan,1.0,2.0,8983854,18465531,Shopee,788,Belum Terdaftar,2020.0,13664268,354000000,788,,,0.140564076,18465531,18465531,,6554579,8983853.966,0.7201664397692458,26616074.06164372,3.0,3.0,4.0,3.897929123198754
28828731,UD. Cakra Bahagia Aldo,Fashion,2.0,3.0,12666663,18911419,Website Sendiri,203,Belum Terdaftar,2016.0,9039182,306000000,203,,,0.879966874,18911419,18911419,,14163164,12666662.86,1.4701294405320078,13568779.52353622,5.0,5.0,8.0,7.695424554461655
28828732,UD. Ucup Pusaka,Fashion,3.0,5.0,6507595,18321904,Lazada,31,Belum Terdaftar,2014.0,2370914,159000000,31,,,0.569643829,18321904,18321904,,2837932,6507595.026,1.1795256554761873,16474252.868281541,8.0,8.0,10.0,9.645671660508485
28828733,UD. Wesly Hastinapura,Makanan & Minuman,5.0,5.0,8125859,19863250,Shopee,13,Belum Terdaftar,2013.0,36960569,273000000,13,,,0.369335482,19863250,19863250,,10712721,8125859.251,1.3893334003198192,14976815.759234702,10.0,10.0,11.0,10.64451657656469
,UD. Jasmine Saputra,Makanan & Minuman,3.0,5.0,5230045,18649522,Website Sendiri,51,Belum Terdaftar,2011.0,23831918,165000000,51,,,0.208805038,18649522,18649522,,6367076,5230044.952,2.1355349835397126,8603154.929783305,8.0,8.0,13.0,12.947985703338581
28828735,UD. Widi Saputrautama Leni,Fashion,8.0,7.0,12499926,18275979,Tokopedia,482,Belum Terdaftar,2017.0,12814913,69000000,482,,,0.539875167,18275979,18275979,,15933388,12499925.99,0.9065081606997172,23939062.16584394,15.0,15.0,7.0,7.183686627575848
28828736,UD. Jafar Harmoni,Makanan & Minuman,5.0,8.0,6390714,19567328,Shopee,573,Belum Terdaftar,2021.0,-145696,324000000,573,,,0.678573606,19567328,19567328,,1309102,6390713.972,0.7397119200991864,23170981.66815195,13.0,13.0,3.0,3.3876374952885473
28828737,UD. Riyan Wirajaya,Perusahaan,6.0,7.0,5028277,19376164,Website Sendiri,565,Belum Terdaftar,2012.0,31230519,231000000,565,,,0.824817092,19376164,19376164,,15696461,5028277.094,0.7006086849496308,30209831.11133576,13.0,13.0,12.0,12.056976180604991
28828738,UD. Nisa Tunggal,Makanan & Minuman,5.0,7.0,6830954,18774633,Website Sendiri,263,Belum Terdaftar,2017.0,11028434,303000000,263,,,0.748519025,18774633,18774633,,2716477,6830953.853,0.7215712781838524,28074952.63657087,12.0,12.0,7.0,6.839473096570906
28828739,UD. Balqis Jagadmaya,Perusahaan,4.0,7.0,6250378,19190928,Shopee,891,Belum Terdaftar,2022.0,12855526,249000000,891,,,0.07695597,19190928,19190928,,8524647,6250378.14,0.9696300385777351,21538008.401664168,11.0,11.0,2.0,1.765683167431861
28828740,UD. Elva Manggala Tono,Makanan & Minuman,3.0,5.0,6562434,19889463,Bukalapak,920,Belum Terdaftar,2014.0,29836017,,920,,,0.256027322,19889463,19889463,,16192399,6562434.418,1.1462099339190723,20144822.17137298,8.0,8.0,10.0,10.155861670916924
28828741,UD. Celsi Jagad Esa,Fashion,1.0,2.0,5299661,19622728,Shopee,597,Belum Terdaftar,2011.0,-652105,471000000,597,,,0.764436321,19622728,19622728,,16632701,5299660.888,1.117033286699366,17335326.273140885,3.0,3.0,13.0,12.641419441389996
28828742,UD. Jihan Pancasila,Fashion,2.0,4.0,13443160,18299428,Tokopedia,874,Belum Terdaftar,2016.0,16560590,390000000,874,,,0.350137106,18299428,18299428,,13975269,13443159.7,1.3921833909609236,8471973.886717813,6.0,6.0,8.0,7.809837929996869
28828743,UD. Ilmi Bersemi,Fashion,3.0,6.0,6189360,19711443,Bukalapak,425,Belum Terdaftar,2011.0,30921925,111000000,425,,,0.726545952,19711443,19711443,,1214855,6189359.713,1.0052143041619692,19428463.045205433,9.0,9.0,13.0,13.150838226018244
28828744,UD. Krisna Padi,Fashion,4.0,4.0,10605010,19979295,,79,Belum Terdaftar,2018.0,1299474,291000000,79,,,0.656259642,19979295,19979295,,16946587,10605009.75,1.788565015206287,8692586.859031077,8.0,8.0,6.0,5.956017695174485
28828745,UD. Pandu Gemilang,Fashion,3.0,6.0,7877866,16443788,Website Sendiri,116,Belum Terdaftar,2021.0,34456847,381000000,116,,,0.003177908,16443788,16443788,,7767482,7877865.529,0.8995481176075312,16450405.791413574,9.0,9.0,3.0,3.00016966484205
28828746,UD. Livia Buana,Fashion,4.0,7.0,6256940,18067821,Lazada,266,Belum Terdaftar,2014.0,36327963,240000000,266,,,0.94208094,18067821,18067821,,15884974,6256940.031,2.9685323328027677,2980399.933842786,11.0,11.0,10.0,10.380385358237476
28828747,UD. Obed Siang Mega,Perusahaan,3.0,2.0,14503971,19863594,Shopee,495,Belum Terdaftar,2018.0,47069936,264000000,495,,,0.432417788,19863594,19863594,,14201860,14503970.9,1.2843682190361974,14272291.476887904,5.0,5.0,6.0,5.923697496935755
28828748,UD. Hana Baswara,Makanan & Minuman,5.0,3.0,13028103,18029697,Website Sendiri,625,Belum Terdaftar,2012.0,38677946,360000000,625,,,0.035109524,18029697,18029697,,19894004,13028103.4,0.7097354226388425,23911846.63277222,8.0,8.0,12.0,12.076105060713033
