status_legalitas,omset,laba
Belum Terdaftar,3827911,844995.0543736767
Belum Terdaftar,13766528,400325.76955339
Belum Terdaftar,6239999,2466508.7026314694
Belum Terdaftar,4791114,1289345.4524771464
Belum Terdaftar,8756384,4336678.451664573
Terdaftar,10557192,3297380.658117382
Belum Terdaftar,7393921,2065095.7955185971
Terdaftar,3667631,1815898.3679730908
Belum Terdaftar,4544461,119674.25650384242
Belum Terdaftar,9241142,2806299.4851651685
Belum Terdaftar,6849402,48223.9028348797
Belum Terdaftar,14391068,5083776.359849708
Belum Terdaftar,7025461,2463462.945622501
Belum Terdaftar,6314345,1084999.6822400424
Belum Terdaftar,8644968,3515427.0012853555
Belum Terdaftar,10078069,-1948343.7252981262
Belum Terdaftar,6518850,-101901.00230759417
Belum Terdaftar,13311333,1716016.3768463759
Belum Terdaftar,3851510,2727354.0771388523
Belum Terdaftar,4447348,2587750.007933329
Belum Terdaftar,11868291,-1015848.7751420465
Belum Terdaftar,10976154,577879.2218526327
Belum Terdaftar,8756326,3239309.452915375
Belum Terdaftar,6170435,2401943.335183505
Belum Terdaftar,6300108,1352639.4526567552
Belum Terdaftar,11858524,2307531.544412396
Belum Terdaftar,4910517,1778856.2907497769
Belum Terdaftar,13322945,1890510.6746506863
Belum Terdaftar,4395605,1578127.1523415227
Belum Terdaftar,14084392,-81312.60397560248
Belum Terdaftar,10259669,2071908.0521560672
Belum Terdaftar,8777013,3627105.9395062784
Terdaftar,9375493,2469064.7034547776
Belum Terdaftar,7890495,1902225.4856352794
Terdaftar,12178947,3473030.717954279
Belum Terdaftar,4067978,-525575.632474982
Belum Terdaftar,5120859,787766.4004864075
Belum Terdaftar,10039850,3700391.5198746687
Belum Terdaftar,12670789,3017616.858913141
Belum Terdaftar,12781514,5355118.372981186
Belum Terdaftar,3830806,677980.7941359414
Belum Terdaftar,7154450,2633648.163053316
Belum Terdaftar,11262007,4171342.2763057724
Belum Terdaftar,13849770,5269513.874788383
Belum Terdaftar,7907338,2466975.099115555
Belum Terdaftar,13383965,2971002.321135977
Belum Terdaftar,4781107,1916025.031737647
Belum Terdaftar,7045123,1765838.3859671263
Belum Terdaftar,7178549,1831015.9897733782
Belum Terdaftar,11605246,2652046.604468276
Belum Terdaftar,5053369,2652520.88650296
Belum Terdaftar,6148994,2861763.7439701534
Belum Terdaftar,11032617,1541056.7351333338
Belum Terdaftar,11396081,-146602.38348921947
Belum Terdaftar,12497594,3667998.651986414
Belum Terdaftar,11946161,-838935.1630746638
Belum Terdaftar,10948816,3014980.391909986
Belum Terdaftar,6200069,2187813.6232837103
Belum Terdaftar,8434175,1273271.4755783472
Belum Terdaftar,14663122,-305201.740039767
Belum Terdaftar,14317487,5155331.16774282
Belum Terdaftar,13230998,3961342.1779795266
Belum Terdaftar,6674745,1166236.385461675
Belum Terdaftar,8834504,1567761.7068099822
Belum Terdaftar,11222962,1778293.0704004387
Belum Terdaftar,13112526,2550739.991255526
Belum Terdaftar,13961251,794603.0809614444
Belum Terdaftar,6846910,1607005.0092768988
Terdaftar,7847482,2865659.85502188
Belum Terdaftar,8752332,3232429.6025201064
Belum Terdaftar,11237133,333959.62505304813
Belum Terdaftar,7187081,-110930.40035404603
Terdaftar,4542183,1614417.8688639323
Terdaftar,11158328,1763170.8221516027
Belum Terdaftar,9603279,4305267.114273857
Terdaftar,14263182,4437637.923618728
Belum Terdaftar,4016432,202928.296271466
Belum Terdaftar,7233580,551056.7033854767
Belum Terdaftar,10833941,-3131957.6474353974
Belum Terdaftar,6868509,2653889.2996313632
Belum Terdaftar,9281027,188573.12807193224
Belum Terdaftar,9242087,2224480.6548241926
Belum Terdaftar,6970833,3369735.1074516717
Terdaftar,4166234,-133988.81899584574
Belum Terdaftar,9641625,2295715.023632385
Belum Terdaftar,13119731,2273394.7899740883
Belum Terdaftar,4971248,-727863.5787074735
Belum Terdaftar,3619685,386201.50682636275
Terdaftar,3980731,1624232.823811355
Belum Terdaftar,12529661,3256056.7111665234
Belum Terdaftar,9354004,-11500.615025822539
Belum Terdaftar,3938367,2830779.5370498374
Belum Terdaftar,8556123,4978477.0917885685
Belum Terdaftar,6369726,2054204.4718820252
Belum Terdaftar,10158449,-708384.2112594463
Belum Terdaftar,7943709,3858566.831042294
Belum Terdaftar,4946719,37258.593671534676
Belum Terdaftar,6457985,1277508.9295586704
Belum Terdaftar,7919958,1679870.348653698
Belum Terdaftar,12732813,2660308.3495495114
Belum Terdaftar,10480609,-675604.5508452768
Belum Terdaftar,3444159,-158300.40067404055
Belum Terdaftar,6205001,-1387729.451440478
Belum Terdaftar,13324263,3871630.8553435374
Belum Terdaftar,4086921,604744.5764780208
Belum Terdaftar,5701216,1010136.307574909
Belum Terdaftar,14489868,1494797.0230294617
Belum Terdaftar,13274821,-1312836.3567408975
Belum Terdaftar,6043595,1664649.0989358143
Belum Terdaftar,7096119,2953537.440786097
Belum Terdaftar,13635463,2382916.6764605856
Belum Terdaftar,7849352,2926336.296900742
Belum Terdaftar,4553594,1098105.9630012407
Belum Terdaftar,4232352,150314.72025409015
Belum Terdaftar,5529590,474165.82973571063
Belum Terdaftar,10745259,2811137.881204065
Belum Terdaftar,12374161,954451.3264198053
Belum Terdaftar,7721479,-1492606.6528707824
Belum Terdaftar,10595962,2975820.2568521146
Belum Terdaftar,7831551,37572.674066058025
Belum Terdaftar,6003483,-1593057.3958526044
Belum Terdaftar,13730848,4652759.10388874
Terdaftar,5180091,840314.836134398
Terdaftar,14580979,4702856.815187516
Belum Terdaftar,10737951,98220.33663571728
Belum Terdaftar,9037722,1422965.1807959585
Belum Terdaftar,13581084,6484.103697898798
Belum Terdaftar,9851899,208846.94157467887
Belum Terdaftar,11429201,1706716.5194997892
Belum Terdaftar,7285017,2037966.9118998484
Belum Terdaftar,8948396,2162653.2834482533
Belum Terdaftar,3677239,-704113.6930797042
Belum Terdaftar,8541805,3758691.7215261264
Terdaftar,6944869,3392245.475683843
Belum Terdaftar,12493726,4809670.297707283
Belum Terdaftar,6366698,2402446.7391541665
Belum Terdaftar,6223518,1416937.520018582
Terdaftar,6535366,718840.4823207394
Belum Terdaftar,7833459,538441.7417345454
Belum Terdaftar,8525074,1873661.996653563
Belum Terdaftar,5405176,-1063476.5916804387
Terdaftar,5406869,2679104.1191653656
Belum Terdaftar,6082155,1128816.5536077246
Belum Terdaftar,14343015,1140603.3850616228
Belum Terdaftar,4177002,2134847.000760012
Belum Terdaftar,11576596,3193128.3086899742
Belum Terdaftar,11876905,4175955.571763184
Belum Terdaftar,10187626,2440973.917926292
Belum Terdaftar,3523427,2294579.4247407457
Belum Terdaftar,6856689,2100132.1309530493
Belum Terdaftar,6445425,-1576966.2356953414
Belum Terdaftar,10959530,512656.7886269931
Belum Terdaftar,14591721,20031.654983524233
Belum Terdaftar,6388547,472816.343845507
Belum Terdaftar,5854475,1429442.7008063318
Belum Terdaftar,8923594,1887725.8340974224
Belum Terdaftar,4038267,-226946.6187754043
Belum Terdaftar,10778951,1944094.4152528706
Belum Terdaftar,4290717,1697552.5137695782
Belum Terdaftar,12520937,3143027.285349929
Belum Terdaftar,10325586,2499152.48047461
Belum Terdaftar,4248923,2725017.158759062
Belum Terdaftar,11192473,2235591.3385135853
Belum Terdaftar,4644776,462510.3974718639
Belum Terdaftar,12196967,91721.86007937766
Belum Terdaftar,3514638,2037751.295207369
Belum Terdaftar,11310896,3577385.446827935
Belum Terdaftar,10035261,2627622.486329615
Belum Terdaftar,5093470,2311425.72415424
Belum Terdaftar,11031980,2729238.9971472686
Belum Terdaftar,6429534,3488978.111948696
Belum Terdaftar,3397648,1128065.5250307547
Belum Terdaftar,12862669,4437437.8278153585
Terdaftar,16665719,4894190.761229046
Belum Terdaftar,12762137,1605690.8056278247
Belum Terdaftar,3541120,1892937.2533191922
Belum Terdaftar,5011288,33144.70583062852
Terdaftar,11843888,5004541.8610703815
Terdaftar,16319940,5151310.171745044
Terdaftar,10840261,2403711.763576909
Belum Terdaftar,8983240,413528.3632314154
Belum Terdaftar,10091512,3130418.8424646105
Belum Terdaftar,6231185,55301.79214855679
Belum Terdaftar,6794113,267929.26447889674
Belum Terdaftar,13390042,5218429.631787024
Belum Terdaftar,7096093,1583957.8291764879
Belum Terdaftar,4299740,284785.6306368394
Belum Terdaftar,9481424,3140560.7898856043
Belum Terdaftar,11803480,2952890.8746794313
Belum Terdaftar,10074461,1692889.0518279492
Belum Terdaftar,12267382,-71560.57831906097
Belum Terdaftar,5755192,1988182.8635807708
Belum Terdaftar,10394103,2539361.3312085266
Belum Terdaftar,14472988,-2861371.522091201
Belum Terdaftar,7278036,-1514790.0892677149
Belum Terdaftar,4831130,1837652.6364115584
Belum Terdaftar,11841275,949447.8485848366
Belum Terdaftar,12267463,1376965.0594881775
Belum Terdaftar,8674928,2932426.171440894
Belum Terdaftar,13830301,4523997.986300776
Belum Terdaftar,3667740,-576739.0347021704
Terdaftar,6993131,1244010.3854286424
Belum Terdaftar,8840322,3790378.0448895795
Belum Terdaftar,8148053,2753832.0851420504
Belum Terdaftar,10375654,2548393.2541893735
Belum Terdaftar,6811009,1184826.8088273578
Belum Terdaftar,12504280,-2299227.2432234073
Belum Terdaftar,4915040,1030032.4701222954
Belum Terdaftar,6989813,1250980.8673707484
Belum Terdaftar,13162617,1335479.0855876948
Belum Terdaftar,13427425,5168240.786400786
Belum Terdaftar,11856534,4527593.872611443
Belum Terdaftar,11290489,2113891.24819314
Belum Terdaftar,13862159,4294958.995563667
Belum Terdaftar,3861112,256095.39728523325
Belum Terdaftar,8815476,-2452760.449220086
Belum Terdaftar,4752809,368973.24996656005
Belum Terdaftar,6199895,1432134.2842821274
Belum Terdaftar,4634875,2413048.8515886683
Belum Terdaftar,4409541,464977.33048080996
Belum Terdaftar,4938065,-605641.5015496786
Belum Terdaftar,4861237,695789.670502952
Belum Terdaftar,12097622,4673063.556401756
Belum Terdaftar,5154069,-1274689.3361947518
Terdaftar,4470603,578557.9835644797
Belum Terdaftar,8188769,3735252.9499811577
Belum Terdaftar,9630333,1340892.58110051
Belum Terdaftar,11078875,3515584.5050361133
Belum Terdaftar,14248937,6406827.560143702
Belum Terdaftar,5668464,1946887.1529484987
Belum Terdaftar,9346469,2095754.5386404172
Belum Terdaftar,8017614,2123207.143123651
Belum Terdaftar,10993266,-647163.6843274779
Belum Terdaftar,9869180,346781.5573081452
Belum Terdaftar,6597972,1705335.0899961905
Terdaftar,7194177,3282667.249970889
Belum Terdaftar,12304504,430446.3514414958
Belum Terdaftar,13061543,-1047597.0540397096
Belum Terdaftar,8692214,-512427.6031338353
Belum Terdaftar,8541557,508290.318589583
Belum Terdaftar,10339441,-261944.32931746473
Belum Terdaftar,6350974,2070249.0754090247
Belum Terdaftar,9077846,2482537.1121512344
Belum Terdaftar,6657902,1257297.7645363056
Belum Terdaftar,12993259,4047972.789907739
Belum Terdaftar,5586996,446615.20764388755
Belum Terdaftar,11446004,3058629.8894861285
Belum Terdaftar,10471391,2473634.9057117095
Belum Terdaftar,8700447,-3399836.06088366
Belum Terdaftar,6207109,-938027.5803759674
Belum Terdaftar,9671570,3889305.4213079936
Belum Terdaftar,10581805,3620915.7447585356
Belum Terdaftar,10767393,2589987.404531986
Terdaftar,9970069,1856008.6018139308
Belum Terdaftar,9759769,3243033.675489069
Belum Terdaftar,11459982,3579473.5529346736
Belum Terdaftar,12240673,2455832.2802253794
Belum Terdaftar,4853169,3278414.042993791
Belum Terdaftar,14430577,3382373.005818668
Belum Terdaftar,6124036,704564.3247388967
Belum Terdaftar,4113746,1265907.70487064
Terdaftar,11583121,1473850.1001205936
Belum Terdaftar,4695651,1229492.6456808592
Belum Terdaftar,10084433,3984825.976599441
Belum Terdaftar,7872044,1996558.167195029
Belum Terdaftar,12860906,122000.29693038459
Belum Terdaftar,10613213,2420763.3418686804
Belum Terdaftar,13259416,2546585.22115759
Belum Terdaftar,12955400,-2015291.4928169614
Belum Terdaftar,12165484,972481.0812943381
Belum Terdaftar,11116491,-715828.0473673797
Belum Terdaftar,14378730,3607814.9448843505
Belum Terdaftar,3852025,1912249.9651069376
Belum Terdaftar,14208493,3403703.6217010403
Belum Terdaftar,14463638,3256933.2641720045
Belum Terdaftar,7543174,459460.8517721144
Belum Terdaftar,8717542,2967301.2129581207
Belum Terdaftar,14167181,3875854.4610128
Belum Terdaftar,14121485,3009750.475176204
Belum Terdaftar,3396358,673765.3631838626
Belum Terdaftar,3442785,2559967.8841551305
Belum Terdaftar,11564210,942826.0296691349
Belum Terdaftar,14602075,2428879.8909895504
Belum Terdaftar,12809218,756991.0453315693
Belum Terdaftar,6512040,86371.51461037398
Belum Terdaftar,11088371,2616486.2131848987
Belum Terdaftar,14238737,3959612.9304910917
Belum Terdaftar,11074604,2602542.60608977
Belum Terdaftar,14331050,2091036.9801199073
Belum Terdaftar,8993489,503494.57112698245
Terdaftar,3926299,3229504.695135643
Belum Terdaftar,11258975,2947336.4823708897
Belum Terdaftar,8123894,3113271.838297149
Belum Terdaftar,7153778,3319027.6786314785
Belum Terdaftar,7451762,2252597.425199726
Belum Terdaftar,3464786,1467379.5716596723
Belum Terdaftar,13099296,4647850.8438372025
Belum Terdaftar,5370674,862406.7408880154
Belum Terdaftar,9221336,310750.8039469892
Belum Terdaftar,7536712,-1486704.843622592
Belum Terdaftar,14426956,3739725.2356932214
Belum Terdaftar,10672040,836738.8028597207
Belum Terdaftar,10005809,1079749.192855463
Belum Terdaftar,11060574,-39222.44085277
Belum Terdaftar,14395922,4036464.55807507
Belum Terdaftar,7216040,318187.0643533728
Terdaftar,14239724,3766899.929254824
Belum Terdaftar,11204197,-286761.8246231519
Belum Terdaftar,3791323,1539659.2446643773
Belum Terdaftar,3495831,820799.478580436
Belum Terdaftar,9025457,280986.0055441362
Belum Terdaftar,13810220,-1031660.8204496554
Belum Terdaftar,7330490,683571.4382488062
Belum Terdaftar,7186579,2557341.378344066
Belum Terdaftar,7987730,-987855.0602305562
Belum Terdaftar,14038358,-329860.4446132708
Belum Terdaftar,16209035,5231630.331764632
Belum Terdaftar,6085784,2083370.829652721
Belum Terdaftar,12856405,5191868.228383644
Terdaftar,5545700,1705036.8318770032
Terdaftar,12948638,4439558.564998613
Terdaftar,7496055,3592363.0066220514
Belum Terdaftar,7740176,1698336.765083607
Belum Terdaftar,8072778,298468.5736810297
Belum Terdaftar,11765314,3545630.863013478
Belum Terdaftar,13833062,5049517.337979406
Belum Terdaftar,6947451,1821843.882786523
Belum Terdaftar,9251861,-685207.3442794972
Terdaftar,11391528,1908848.94562029
Terdaftar,7384994,2375289.3125027516
Belum Terdaftar,12140247,2086884.3702082392
Belum Terdaftar,7970649,227187.6043374939
Belum Terdaftar,8651027,144923.1034794345
Belum Terdaftar,12568240,4096853.0078455606
Belum Terdaftar,7790508,2138951.3590900125
Belum Terdaftar,10421185,243154.85366253322
Belum Terdaftar,3462183,1152459.4457529031
Belum Terdaftar,13987501,5379145.238877925
Belum Terdaftar,13229725,-1350361.4651711804
Belum Terdaftar,12634449,4310511.121600271
Belum Terdaftar,7941139,-838232.3967104189
Belum Terdaftar,12646912,2265515.451153592
Belum Terdaftar,8664310,1235500.4035437228
Belum Terdaftar,12576830,725934.7143750838
Belum Terdaftar,3720581,650183.5019364916
Belum Terdaftar,6153517,3495246.4233344616
Belum Terdaftar,3685860,1155127.1788564797
Belum Terdaftar,13811148,3635651.629819908
Belum Terdaftar,13688482,2765572.56401872
Belum Terdaftar,13672838,1987873.2122091393
Belum Terdaftar,4292054,2603715.6518504815
Belum Terdaftar,13609114,3127651.911864172
Belum Terdaftar,11172138,247409.45585372753
Belum Terdaftar,11532069,1620081.0260754067
Belum Terdaftar,7389084,-882184.4025250791
Belum Terdaftar,6058805,3045915.571383982
Belum Terdaftar,13772698,-1564170.857725278
Belum Terdaftar,4229553,-72298.06590319145
Belum Terdaftar,5578268,1426129.4728510866
Terdaftar,10813711,588978.6943722708
Belum Terdaftar,5395444,1953062.8183661383
Belum Terdaftar,6270130,552364.8907352915
Belum Terdaftar,12974624,-272066.0895873152
Belum Terdaftar,14420845,4105690.9655910106
Belum Terdaftar,4012356,-1016163.068826203
Belum Terdaftar,13509117,4257054.9839883195
Belum Terdaftar,10836595,2063848.167716676
Belum Terdaftar,5855634,1268677.396827914
Belum Terdaftar,11231712,2964648.973628034
Belum Terdaftar,3947406,971763.0749657305
Terdaftar,10078832,3274079.883001045
Belum Terdaftar,12650281,4475371.465717757
Belum Terdaftar,7421412,-498900.0406883301
Belum Terdaftar,4217779,545868.5727980549
Terdaftar,26154916,4516971.002491871
Terdaftar,11534014,3707537.5016825236
Belum Terdaftar,8195064,-419392.50186792767
Belum Terdaftar,13903649,3187644.9365220284
Belum Terdaftar,29188381,9072233.722296523
Belum Terdaftar,12296205,926956.3516054722
Belum Terdaftar,1405432,-252609.96903766
Belum Terdaftar,5021257,-1042481.8731282746
Belum Terdaftar,6911564,650493.7801010837
Belum Terdaftar,24655579,6061067.03335364
Belum Terdaftar,21126241,1522035.0974997808
Terdaftar,25232212,5980321.92138001
Belum Terdaftar,18950034,3659555.3108333745
Belum Terdaftar,5868432,-2322312.6075984305
Belum Terdaftar,7947943,487231.6084105342
Terdaftar,29454228,8998354.092646776
Terdaftar,11835152,4412936.175917688
Belum Terdaftar,14571155,1896144.6102096592
Terdaftar,21681691,6499677.152555214
Belum Terdaftar,23502590,3779504.931442339
Belum Terdaftar,21423583,6433882.0390412
Belum Terdaftar,8072849,2640533.6790153463
Terdaftar,18646930,6100881.594552474
Belum Terdaftar,16950555,-658039.1527953497
Terdaftar,26463254,10038728.747995988
Terdaftar,22615057,4269953.678217249
Belum Terdaftar,12235629,-1487164.0674254308
Belum Terdaftar,13092744,3672617.0655603753
Terdaftar,13558543,5579236.314185431
Belum Terdaftar,13360538,3856007.7404146725
Belum Terdaftar,14629125,3499586.800569064
Belum Terdaftar,7871892,3359651.7726036552
Belum Terdaftar,9587128,2919342.448685504
Belum Terdaftar,9090706,-1027771.0604028663
Belum Terdaftar,8741145,4099087.170788291
Terdaftar,10364481,2487216.819643611
Belum Terdaftar,5837344,2168821.5559223145
Belum Terdaftar,11674822,2959190.649517307
Belum Terdaftar,6892438,1344342.4236284085
Belum Terdaftar,17969348,2275854.5873868517
Belum Terdaftar,13147319,5410601.642120267
Belum Terdaftar,6954699,-487513.08558664686
Belum Terdaftar,11361678,2599709.2815835685
Belum Terdaftar,13040666,1539351.646309648
Belum Terdaftar,10736685,5465687.755430256
Belum Terdaftar,2290579,-80605.6278310832
Terdaftar,17932463,6514775.757101739
Belum Terdaftar,16940730,2249786.5916067185
Belum Terdaftar,10681341,4742667.940912034
Belum Terdaftar,9270747,-540754.6234602954
Terdaftar,11130882,2147545.466382657
Belum Terdaftar,23931577,4060932.68976101
Belum Terdaftar,6922431,8709.001740134438
Belum Terdaftar,8278925,1191440.5574167697
Terdaftar,29943342,4607269.810891721
Belum Terdaftar,12880521,-1587330.5084444045
Belum Terdaftar,13520500,3765128.526914706
Belum Terdaftar,6354610,51007.923745500506
