id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan
28828762,UD. Pardi Purnama,Fashion,2,1,16163727.18,19152387,Shopee,1270,Belum Terdaftar,2004,4444530,390000000,154
28828763,UD. Rian Rejo,Fashion,2,4,31944088.63,19094115,Tokopedia,630,Belum Terdaftar,2005,4154897,366000000,625
28828764,UD. Jasmin Selaras,Fashion,4,4,18490628.55,18757097,Tokopedia,1419,Terdaftar,2019,5967994,174000000,424
28828765,UD. Ojan Cahaya,Fashion,4,3,17538044.9,18872142,Lazada,991,Terdaftar,2019,5301737,330000000,65
28828766,UD. Uli Cerah,Fashion,6,4,30416778.48,19647718,Tokopedia,299,Terdaftar,2004,5646608,252000000,883
28828767,UD. Nindy Ilir,Makanan & Minuman,1,0,15734192.15,18039976,Website Sendiri,1252,Belum Terdaftar,2019,5451899,117000000,808
28828768,UD. Ovan Utama,Makanan & Minuman,2,2,12825703.72,19626305,Shopee,1811,Terdaftar,2018,3480622,69000000,813
28828769,UD. Grego Jatinagara,Fashion,3,3,10304505.96,18848473,Tokopedia,2037,Terdaftar,2008,4887672,174000000,796
28828770,UD. Livia Sanjaya,Perusahaan,5,5,7547211.58,18305925,Website Sendiri,1868,Terdaftar,2016,1780850,444000000,326
28828771,UD. Alvino Asih,Makanan & Minuman,3,5,30064620.96,18657124,Tokopedia,279,Belum Terdaftar,2005,4211040,450000000,425
28828772,UD. Ulfa Persada,Fashion,2,4,26540562.11,18077341,Bukalapak,226,Terdaftar,2000,5517109,345000000,346
28828773,UD. Eddy Sudharmo Pandu,Perusahaan,3,5,16278667.19,19080631,Website Sendiri,1717,Belum Terdaftar,2012,3251752,471000000,353
28828774,UD. Isna Sasmita,Fashion,1,0,10445767.49,18906356,Shopee,1778,Terdaftar,2020,-1788707,21000000,246
28828775,UD. Yola Puri,Perusahaan,5,4,15308879.59,19232700,Shopee,2709,Belum Terdaftar,2013,-347192,114000000,497
28828776,UD. Wulan Wetan Andi,Makanan & Minuman,5,5,5299638.136,18170291,Bukalapak,4124,Belum Terdaftar,2018,1858606,309000000,653
28828777,UD. Mira Mayang,Perusahaan,4,5,15487854.57,19972759,Website Sendiri,1585,Terdaftar,2020,3191582,342000000,334
28828778,UD. Farid Indah,Perusahaan,2,4,10219075.95,18590048,Website Sendiri,2294,Terdaftar,2013,4943226,339000000,509
28828779,UD. Mirna Harmoni Dina,Fashion,1,2,12347462.62,19593585,Lazada,2735,Belum Terdaftar,2013,-1945869,375000000,894
28828780,UD. Celsi Dewangga,Makanan & Minuman,2,3,13394917.85,19136249,Tokopedia,1746,Terdaftar,2007,5200111,204000000,824
28828781,UD. Elsa Kencana,Makanan & Minuman,3,2,18846716.08,18016982,Website Sendiri,633,Belum Terdaftar,2007,3911561,447000000,520
28828782,UD. Erni Bratadikara,Fashion,5,6,14585020.28,19169777,Lazada,2068,Terdaftar,2024,5924757,279000000,644
unknown,UD. Berlian Utama,Perusahaan,6,7,30435111.23,18106867,Bukalapak,655,Belum Terdaftar,2019,2500832,324000000,509
28828784,UD. Oki Kusen,Perusahaan,3,3,19071409.98,19038964,Bukalapak,1142,Terdaftar,2017,4967989,144000000,50
28828785,UD. Chika Utama,Makanan & Minuman,4,5,22921296.13,19531568,Bukalapak,496,Belum Terdaftar,2012,3527387,504000000,394
28828786,UD. Chiko Sidarta,Perusahaan,4,2,18081444.03,18816956,Lazada,1375,Terdaftar,2023,5593389,360000000,611
28828787,UD. Silvi Cahyaningrat Inten,Fashion,3,4,5989963.919,19456235,Shopee,3150,Belum Terdaftar,2023,5149516,336000000,435
28828788,UD. Pipit Alam,Perusahaan,5,4,43698299.27,19404634,Bukalapak,50,Terdaftar,2008,3628008,207000000,716
28828789,UD. Diva Sahaja,Makanan & Minuman,3,6,8789419.048,19365292,Lazada,1549,Belum Terdaftar,2022,3438702,174000000,544
28828790,UD. Rafif Wening,Makanan & Minuman,6,4,34388431.46,18737271,Lazada,50,Terdaftar,2009,5090122,39000000,278
28828791,UD. Novi Ilir,Perusahaan,1,2,16065067.49,11607611,Tokopedia,393,Belum Terdaftar,2012,3645285,513000000,735
28828792,UD. Aldo Jaya,Makanan & Minuman,6,5,11826723.87,19419028,Bukalapak,1989,Terdaftar,2007,5531614,387000000,744
28828793,UD. Rafi Suryaputra,Fashion,6,4,15715221.45,18230076,Shopee,977,Terdaftar,2006,4648184,303000000,326
28828794,UD. Nindy Sukarela,Perusahaan,5,7,31392308.64,19682570,Lazada,242,Terdaftar,2013,6345528,339000000,337
28828795,UD. Zahra Tunggal,Fashion,3,6,28789583.81,19923863,Shopee,398,Terdaftar,2005,2086632,501000000,423
28828796,UD. Halim Wiraatmaja,Makanan & Minuman,3,6,14959296.59,18941137,Shopee,1472,Belum Terdaftar,2021,4616023,327000000,183
28828797,UD. Tegar Kusuma,Perusahaan,2,3,22120289.63,18011910,Bukalapak,273,Belum Terdaftar,2008,4602353,450000000,981
28828798,UD. Fikri Resaputra,Makanan & Minuman,3,8,18547917.38,18981776,Bukalapak,1596,Terdaftar,2020,6150736,231000000,95
28828799,UD. Candra Paseban,Makanan & Minuman,5,5,17366744.82,18709835,Tokopedia,1182,Belum Terdaftar,2023,5210901,270000000,308
28828800,UD. Elyas Adyatma,Perusahaan,4,4,25622031.56,18307741,Shopee,551,Terdaftar,2010,6237509,144000000,24
28828801,UD. Zulkarnaen Sumringah,Makanan & Minuman,4,9,12019867.77,19594409,Shopee,2866,Belum Terdaftar,2024,5097226,261000000,551
28828802,UD. Yasir Satria Jibril,Fashion,3,6,7836894.628,18492696,Lazada,1673,Belum Terdaftar,2021,-3256587,291000000,453
28828803,UD. Winda Raharja,Makanan & Minuman,5,7,43865820.44,19389435,Lazada,50,Belum Terdaftar,2012,5927898,279000000,929
28828804,UD. Ayesha Sanjaya Muthia,Fashion,6,6,12781577.78,18446643,Lazada,1036,Belum Terdaftar,2012,3798259,339000000,122
28828805,UD. Zidan Nirbayu,Perusahaan,4,4,30345838.57,18603430,Shopee,488,Terdaftar,2021,8022818,405000000,648
28828806,UD. Gani Haji,Fashion,5,7,12673283.28,19468465,Tokopedia,2166,Terdaftar,2013,5372415,549000000,34
28828807,UD. Nando Jagadmaya,Makanan & Minuman,3,6,28228251.51,19200328,Website Sendiri,462,Belum Terdaftar,2016,3120872,309000000,830
28828808,UD. Zara Resaputra,Fashion,5,4,20234734.97,19411390,Lazada,747,Belum Terdaftar,2014,5788100,381000000,963
28828809,UD. Yasir Rejo,Fashion,2,4,12985269.09,18349036,Website Sendiri,1247,Terdaftar,2008,4701626,186000000,523
28828810,UD. Berlian Prana Riko,Makanan & Minuman,6,5,10555474.85,18182708,Tokopedia,1423,Belum Terdaftar,2008,2301475,402000000,74
28828811,UD. Ujang Pelangi,Perusahaan,3,5,33639326.94,18360300,Shopee,540,Belum Terdaftar,2019,5499976,243000000,861
28828812,UD. Chintya Sudarsana,Makanan & Minuman,4,4,24672817.87,19492355,Website Sendiri,761,Belum Terdaftar,2002,-3869675,189000000,950
28828813,UD. Elva Kusuma,Makanan & Minuman,2,5,26896259.99,18224345,Bukalapak,1026,Terdaftar,2018,7410888,300000000,181
28828814,UD. Fikri Yudhistira,Makanan & Minuman,4,8,25209234.08,19305001,Shopee,1009,Belum Terdaftar,2017,4025406,399000000,163
28828815,UD. Erlin Bratadikara,Makanan & Minuman,2,2,9864848.512,18530062,Bukalapak,2502,Terdaftar,2007,5665262,510000000,401
28828816,UD. Eni Tirtaatmaja,Makanan & Minuman,4,3,15959696.17,19551679,Tokopedia,1162,Belum Terdaftar,2017,5598312,330000000,92
28828817,UD. Delia Gunawan,Fashion,2,3,31701378.05,19577749,Website Sendiri,50,Belum Terdaftar,2014,2135067,309000000,168
28828818,UD. Bayu Abdi,Perusahaan,5,4,10455520.81,18853850,Website Sendiri,1817,Terdaftar,2010,4614268,342000000,
28828819,UD. Adinda Hilir,Perusahaan,3,5,8416310.009,19177980,Tokopedia,2712,Belum Terdaftar,2006,5079975,243000000,627
28828820,UD. Qais Kawiswara Ujang,Fashion,3,2,11050079.52,19682269,Tokopedia,2064,Terdaftar,2020,5115434,336000000,829
28828821,UD. Naufal Gita,Perusahaan,2,5,36385875.74,19213238,Shopee,50,Terdaftar,2021,6205880,264000000,779
28828822,UD. Qanita Utama,Perusahaan,6,5,24428426.52,19776649,Tokopedia,1126,Terdaftar,2023,6103005,159000000,971
28828823,UD. Tari Hilir,Makanan & Minuman,4,3,12023369.08,18763915,Lazada,2108,Terdaftar,2020,5916857,228000000,571
28828824,UD. Lono Mulyo,Perusahaan,4,4,30270686.29,19652620,Bukalapak,773,Belum Terdaftar,2011,3617003,432000000,387
28828825,UD. Vita Harmoni,Makanan & Minuman,2,4,16026827.22,19252831,Tokopedia,1776,Terdaftar,2003,4263677,411000000,486
28828826,UD. Pasha Sidarta,Perusahaan,4,5,16394742.55,19770758,Lazada,1543,Belum Terdaftar,2003,6687954,309000000,746
28828827,UD. Zidanar Sahaja,Perusahaan,5,3,31431874.94,18154431,Website Sendiri,233,Terdaftar,2011,5699612,336000000,403
28828828,UD. Anang Putri,Fashion,8,6,23693313.48,19946151,Tokopedia,873,Belum Terdaftar,2010,5429394,33000000,249
28828829,UD. Lando Kencana,Makanan & Minuman,4,4,72364673.59,19002246,Bukalapak,50,Terdaftar,2007,6853843,258000000,55
28828830,UD. Obed Ranggalawe,Makanan & Minuman,4,4,28813412.91,19635672,Bukalapak,398,Belum Terdaftar,2003,913702,153000000,
28828831,UD. Priska Madusari,Makanan & Minuman,3,6,22028147.87,19392487,Shopee,849,Terdaftar,2009,6047389,255000000,94
28828832,UD. Vera Utamaindah,Perusahaan,2,3,28157102.34,19094007,Website Sendiri,148,Belum Terdaftar,2011,4409926,273000000,222
28828833,UD. Fikra Bima,Perusahaan,4,3,11626570.43,19940971,Website Sendiri,2829,Terdaftar,2000,6481206,198000000,244
28828834,UD. Kamil Harapan,Perusahaan,5,4,35112479.39,19428967,Bukalapak,50,Belum Terdaftar,2004,6103150,318000000,278
28828835,UD. Jihan Adhi,Perusahaan,2,1,23308339.8,19497418,Lazada,864,Belum Terdaftar,2000,2538916,84000000,444
28828836,UD. Riyan Kusumasari,Makanan & Minuman,3,4,21106507.98,19533814,Bukalapak,995,Terdaftar,2016,6887339,171000000,345
unknown,UD. Qisya Jati Adinda,Fashion,3,6,7720053.911,19114305,Tokopedia,2125,Terdaftar,2013,4526517,375000000,92
28828838,UD. Wesly Widuri,Perusahaan,3,4,38291926.52,19259804,Shopee,81,Belum Terdaftar,2009,7412804,288000000,993
28828839,UD. Yaniar Putra,Perusahaan,4,7,14811787.57,19996829,Tokopedia,2441,Belum Terdaftar,2007,6900813,234000000,195
28828840,UD. Wesly Adiwangsa,Fashion,4,3,18852140.58,19106774,unknown,1084,Terdaftar,2023,5661398,258000000,71
28828841,UD. Kevin Sanjaya,Makanan & Minuman,4,8,28702782.06,19633979,Tokopedia,114,Belum Terdaftar,2023,5741464,261000000,288
28828842,UD. Dina Baswara,Perusahaan,3,3,16841342.79,18815129,Website Sendiri,1406,Terdaftar,2017,6125150,198000000,781
28828843,UD. Nibras Prawira,Makanan & Minuman,3,5,21435547.62,19094872,Shopee,1058,Terdaftar,2015,7249313,141000000,680
28828844,UD. Erlin Kusumasari,Fashion,4,3,23337050.08,18156180,Website Sendiri,474,Belum Terdaftar,2018,-1511590,375000000,401
28828845,UD. Tono Surya Juli,Fashion,5,5,19441386.83,19621583,Shopee,1321,Terdaftar,2015,6030506,unknown,755
28828846,UD. Barokah Saputranegara,Makanan & Minuman,4,5,23189621.67,19838494,Lazada,585,Terdaftar,2002,5969667,300000000,930
28828847,UD. Yuli Permai,Fashion,6,4,22132691.41,18498821,Lazada,1176,Belum Terdaftar,2003,7331670,279000000,831
28828848,UD. Weni Jaladara,Fashion,5,5,13019166.69,18168935,Shopee,1655,Belum Terdaftar,2009,2103186,333000000,224
28828849,UD. Ulfa Bagaskara,Perusahaan,4,5,9490559.311,18037395,Bukalapak,2201,Belum Terdaftar,2000,3188984,492000000,404
28828850,UD. Okta Jatiwangi,Perusahaan,5,7,36258925.65,19869709,Shopee,50,Terdaftar,2022,-1615103,288000000,741
28828851,UD. Priska Bahagia,Makanan & Minuman,4,6,8446276.839,18962256,Website Sendiri,3093,Belum Terdaftar,2023,5835688,282000000,54
28828852,UD. Qisha Jati,Makanan & Minuman,6,5,42959508.25,18374459,Lazada,50,Belum Terdaftar,2009,6649397,177000000,96
28828853,UD. Eni Hastinapura,Perusahaan,5,3,17856406.89,18948524,Lazada,1218,Belum Terdaftar,2024,2361803,192000000,566
28828854,UD. Udin Bratadikara,Fashion,4,8,15083515.7,19734912,Shopee,1523,Belum Terdaftar,2010,-3975823,210000000,134
28828855,UD. Widi Kusumah,Makanan & Minuman,4,5,21528420.41,19936827,Bukalapak,1404,Belum Terdaftar,2003,7465482,249000000,965
28828856,UD. Nina Anindita,Makanan & Minuman,4,4,23948805.18,19986566,Shopee,636,Terdaftar,2011,5319630,327000000,969
28828857,UD. Gilangga Mahendra,Makanan & Minuman,3,6,19709304.91,18483001,Website Sendiri,853,Terdaftar,2016,5393601,483000000,254
28828858,UD. Juli Indah,Makanan & Minuman,3,3,22618950.95,18043886,Website Sendiri,413,Terdaftar,2020,5669851,354000000,564
28828859,UD. Dani Elok,Makanan & Minuman,4,3,22819007.28,19980125,Tokopedia,641,Belum Terdaftar,2004,-1369615,423000000,134
28828860,UD. Prananda Panji,Perusahaan,3,5,13035893.57,19765055,Bukalapak,2132,Belum Terdaftar,2009,560849,318000000,761
28828861,UD. Habib Widhi,Fashion,2,3,16336376.34,18519294,Lazada,1510,Terdaftar,2012,5668425,342000000,713
28828862,UD. Vega Pramana,Makanan & Minuman,2,3,26023776.22,19635755,Website Sendiri,395,Belum Terdaftar,2020,3654350,357000000,440
28828863,UD. Kirana Cinta,Makanan & Minuman,4,5,17140625.08,19977049,Website Sendiri,1976,Terdaftar,2012,1342436,255000000,493
28828864,UD. Valen Sukma,Makanan & Minuman,5,7,20778123.88,19138097,Bukalapak,1659,Belum Terdaftar,2004,7282886,300000000,838
28828865,UD. Gani Kusuma,Makanan & Minuman,5,6,12006350.14,19582112,Shopee,1951,Belum Terdaftar,2008,5018549,285000000,235
28828866,UD. Shinta Anggara,Perusahaan,5,3,15196877.63,19191499,Tokopedia,1394,Belum Terdaftar,2019,4303316,570000000,185
28828867,UD. Vito Sukarela,Makanan & Minuman,4,4,26798875.93,18025687,Website Sendiri,717,Belum Terdaftar,2000,6081954,348000000,84
28828868,UD. Umar Kusumasari,Makanan & Minuman,4,5,28793410.61,19983463,Tokopedia,622,Terdaftar,2014,7511386,321000000,762
28828869,UD. Yola Sunardi Viera,Perusahaan,1,2,15604340.18,18618838,Lazada,1651,Belum Terdaftar,2014,3137503,123000000,529
28828870,UD. Qanita Atma,Makanan & Minuman,3,5,15823253.82,19270510,Tokopedia,1647,Belum Terdaftar,2022,5646780,471000000,683
28828871,UD. Wesly Kayastha,Makanan & Minuman,5,3,19914289.69,18096005,Website Sendiri,1304,Terdaftar,,6095344,219000000,17
28828872,UD. Yora Bintang,Fashion,5,4,19766991.11,18951430,Shopee,1527,Belum Terdaftar,2004,5689594,264000000,514
28828873,UD. Najwa Tejakusuma,Fashion,3,2,9537725.877,19766436,Website Sendiri,2494,Terdaftar,2008,5002217,327000000,61
28828874,UD. Sinta Gatra,Fashion,4,6,24705770.8,19119447,Lazada,361,Terdaftar,2002,5928633,522000000,90
28828875,UD. Yuli Dewangga,Fashion,5,7,18427748.66,18395452,Tokopedia,1796,Belum Terdaftar,2003,6977797,288000000,479
28828876,UD. Eni Saputrautama,Fashion,2,2,20181797.4,19091931,Shopee,689,Belum Terdaftar,2009,5520223,165000000,529
28828877,UD. Sinta Adikara,Makanan & Minuman,6,4,20186268.08,18206318,Shopee,782,Belum Terdaftar,2015,5591342,249000000,327
28828878,UD. Willy Brawijaya,Makanan & Minuman,2,3,11784600.43,19230016,Tokopedia,2010,Belum Terdaftar,2021,3171398,153000000,842
28828879,UD. Alma Wacana,Fashion,4,8,7532820.839,18527261,Tokopedia,1720,Terdaftar,2002,3204978,465000000,663
28828880,UD. Diva Cendana,Makanan & Minuman,0,1,13518530.65,18646346,Tokopedia,1804,Terdaftar,2021,5614494,264000000,78
28828881,UD. Ojan Lempung,Makanan & Minuman,3,4,11522142.12,18151241,Lazada,2043,Terdaftar,2013,5747164,327000000,356
28828882,UD. Jay Sukadarma,Perusahaan,3,3,17006399.07,18441924,Shopee,1416,Belum Terdaftar,2012,5020084,474000000,953
28828883,UD. Oki Kawiswara,Fashion,2,4,12045341.38,19614779,Website Sendiri,1527,Belum Terdaftar,2009,3388270,480000000,96
28828884,UD. Rizki Jayeng,Fashion,2,3,19950960.12,19566963,Lazada,780,Terdaftar,2022,4989482,63000000,661
28828885,UD. Ovan Adikara Iman,Makanan & Minuman,2,5,17934412.06,18242437,Tokopedia,1616,Terdaftar,2008,6236919,180000000,841
28828886,UD. Putra Wiraatmaja,Makanan & Minuman,3,4,24521758.21,18596712,Tokopedia,739,Belum Terdaftar,2015,2597693,408000000,133
28828887,UD. Gani Prana,Makanan & Minuman,5,5,21639942.04,18903228,Website Sendiri,1287,Belum Terdaftar,2011,4583552,306000000,295
28828888,UD. Lea Jatiwangi Rangga,Makanan & Minuman,4,4,12117816.48,19639179,Website Sendiri,1775,Terdaftar,2023,4547408,336000000,
28828889,UD. Qira Kusumajati,Fashion,4,4,28239663,18817092,Website Sendiri,520,Belum Terdaftar,2017,5877011,390000000,902
28828890,UD. Juni Wening,Fashion,5,7,6709087.025,19322099,Bukalapak,2906,Terdaftar,2012,5133467,501000000,497
28828891,UD. Zahira Anindita,Fashion,3,6,26147937.52,18458767,Lazada,144,Terdaftar,2009,4955363,63000000,331
28828892,UD. Fatimah Ayodya,Fashion,1,1,29617440.8,18933675,Bukalapak,463,Terdaftar,2000,5218127,123000000,206
28828893,UD. Widya Santosa,Perusahaan,4,3,14145731.39,19675460,Website Sendiri,1829,Belum Terdaftar,2005,6608705,393000000,726
28828894,UD. Dewi Trisudira,Makanan & Minuman,3,3,15713286.9,18275618,Shopee,1622,Belum Terdaftar,2020,4857340,345000000,730
28828895,UD. Xenia Maheswara,Fashion,1,1,14818370.67,19335042,Lazada,1348,Terdaftar,2014,5702482,243000000,428
28828896,UD. Lukita Bratadikara,Fashion,3,3,14555947.25,18975825,Bukalapak,1651,Terdaftar,2013,5611677,399000000,88
28828897,UD. Nando Mahendra,Fashion,3,4,20591312.72,19335701,Tokopedia,1275,Terdaftar,2010,3057592,369000000,917
28828898,UD. Jordi Wacana,Makanan & Minuman,5,7,27346244.83,18108013,Lazada,719,Belum Terdaftar,2017,715761,336000000,115
28828899,UD. Gracia Utama,Perusahaan,4,5,22339195.89,19995842,Shopee,1438,Terdaftar,2018,7174978,429000000,633
28828900,UD. Iqbal Reswara,Perusahaan,4,7,21637518.41,18952401,Shopee,657,Terdaftar,2024,4401348,255000000,
28828901,UD. Ojan Arya Muthia,Makanan & Minuman,2,2,12612030.19,18554665,Website Sendiri,2137,Terdaftar,2007,5586427,258000000,588
28828902,UD. Kiki Sudarsana Agus,Fashion,4,3,17663071.96,19171576,Website Sendiri,1028,Belum Terdaftar,2023,3942435,246000000,659
28828903,UD. Hesti Agung,Makanan & Minuman,5,5,25779962.36,18621682,Tokopedia,545,Belum Terdaftar,2009,5027027,384000000,395
28828904,UD. Hasna Saputra,Makanan & Minuman,3,4,21864794.41,19724379,Shopee,1008,Terdaftar,2019,5691138,228000000,664
28828905,UD. Owen Mardika,Perusahaan,5,5,15875600.19,18864669,Website Sendiri,1388,Terdaftar,2024,2710460,372000000,384
28828906,UD. Melati Wiyata Rahmat,Makanan & Minuman,2,3,21728621.01,18937897,Bukalapak,946,Terdaftar,2007,4881626,399000000,200
28828907,UD. Khayla Baru,Fashion,3,7,21654231.48,18261153,Website Sendiri,284,Terdaftar,2009,3991056,183000000,144
28828908,UD. Zidan Permai,Perusahaan,3,5,12544490.23,19601027,Tokopedia,1409,Belum Terdaftar,2019,3534341,381000000,285
28828909,UD. Eddy Rejo,Makanan & Minuman,3,4,17020224.11,19134135,Tokopedia,1494,Terdaftar,2022,5598167,219000000,197
28828910,UD. Eddy Saputranegara,Makanan & Minuman,3,6,22862247.25,19545850,Bukalapak,1072,Terdaftar,2007,5432754,327000000,273
28828911,UD. Nindy Adiwarna Pasha,Fashion,4,2,22176623.06,19767894,Lazada,1100,Belum Terdaftar,2007,5254431,279000000,376
28828912,UD. Halimah Darussalam,Perusahaan,2,1,20991157.84,19404883,Shopee,1354,Belum Terdaftar,2006,7144013,180000000,99
28828913,UD. Laila Mayang,Perusahaan,3,5,32269204.68,19285242,Tokopedia,152,Terdaftar,2005,4926134,273000000,67
28828914,UD. Indah Makmur Made,Fashion,1,1,35261002.75,18064122,Shopee,50,Terdaftar,2009,6836071,378000000,657
28828915,UD. Dani Lintang,Perusahaan,4,6,28146451.26,18070631,Bukalapak,539,Belum Terdaftar,2023,3993948,366000000,807
28828916,UD. Alif Lestari,Perusahaan,4,6,16653533.32,19768799,Bukalapak,1316,Terdaftar,2017,3979739,420000000,118
28828917,UD. Candra Wira,Makanan & Minuman,1,1,17744945.1,19833315,Lazada,1747,Belum Terdaftar,2014,2606677,561000000,861
28828918,UD. Diva Sakti,Makanan & Minuman,2,4,9409777.516,18780425,Tokopedia,2512,Terdaftar,2015,5234431,240000000,63
28828919,UD. Indah Asa Yusuf,Makanan & Minuman,4,4,5843605.493,18493865,Bukalapak,1513,Belum Terdaftar,2018,-2135797,282000000,703
28828920,UD. Khalid Siang,Makanan & Minuman,3,3,15994559.75,18391131,Website Sendiri,1222,Terdaftar,2002,4072698,129000000,744
28828921,UD. Gema Agung Jibril,Makanan & Minuman,2,2,21964842.21,19875741,Shopee,1506,Terdaftar,2012,1178557,546000000,265
28828922,UD. Novi Gita,Perusahaan,2,3,33919320.95,19333456,Shopee,299,Belum Terdaftar,2017,7819236,144000000,389
28828923,UD. Ulya Wibawa,Perusahaan,3,3,21595415.56,19196041,Website Sendiri,1156,Terdaftar,2008,6661490,360000000,678
28828924,UD. Khalid Tunggul,Perusahaan,7,5,21753629.61,18660611,Shopee,1096,Belum Terdaftar,2022,5921816,291000000,702
28828925,UD. Kirana Nusa,Perusahaan,2,5,16536195.06,18875390,Website Sendiri,1424,Terdaftar,2008,5641285,225000000,743
28828926,UD. Eren Setia Uchie,Fashion,1,2,29568905.15,18217258,Shopee,811,Belum Terdaftar,2017,5088992,138000000,40
28828927,UD. Anisa Resaputra Rafa,Perusahaan,3,2,20392101.37,18489839,Bukalapak,1472,Terdaftar,2006,7695191,15000000,
28828928,UD. Widi Panembahan,Perusahaan,4,3,9236566.271,19760451,Lazada,2538,Belum Terdaftar,2021,3399115,318000000,422
28828929,UD. Gusti Darussalam,Fashion,3,7,15501568.25,19628757,Tokopedia,1307,Terdaftar,2018,3888641,537000000,309
28828930,UD. Tama Sunardi,Perusahaan,5,9,11506955.61,19672617,Tokopedia,1494,Terdaftar,2018,3803598,300000000,103
28828931,UD. Mega Asri,Fashion,1,1,17091078.76,18169393,Tokopedia,1838,Terdaftar,2014,6772699,543000000,392
28828932,UD. Yusuf Asri Gerry,Perusahaan,3,4,22845777.04,19558588,Tokopedia,901,Terdaftar,2014,4017812,519000000,770
28828933,UD. Rangga Darma,Perusahaan,3,6,17022469.64,18117724,Tokopedia,1199,Terdaftar,2007,5618559,564000000,543
28828934,UD. Kurnia Adyatma Adinda,Perusahaan,5,4,13967623.19,18537388,Website Sendiri,1288,Terdaftar,2013,3770565,159000000,512
28828935,UD. Asep Cendana,Fashion,1,1,15941642.63,18534814,Bukalapak,1118,Belum Terdaftar,2015,4807255,51000000,647
28828936,UD. Yusuf Adiwangsa,Makanan & Minuman,5,3,25914357.55,19564174,Lazada,747,Belum Terdaftar,2023,5573771,108000000,105
